samples	cluster	frac_cluster	max_frac	analysis_type	K
MY2453	B	1.1e-05	0.613271	DIVERGENT-MASKED	10
NIC1049	B	1e-05	0.613307	DIVERGENT-MASKED	10
MY2535	B	1e-05	0.614276	DIVERGENT-MASKED	10
MY2212	B	1e-05	0.615512	DIVERGENT-MASKED	10
JU346	B	1e-05	0.616487	DIVERGENT-MASKED	10
MY795	B	1e-05	0.617581	DIVERGENT-MASKED	10
ECA593	B	1e-05	0.618672	DIVERGENT-MASKED	10
PS2025	B	1e-05	0.620133	DIVERGENT-MASKED	10
PX179	B	1e-05	0.622428	DIVERGENT-MASKED	10
CX11276	B	1e-05	0.625107	DIVERGENT-MASKED	10
ECA923	B	1e-05	0.629889	DIVERGENT-MASKED	10
CB4932	B	1e-05	0.630948	DIVERGENT-MASKED	10
QX1792	B	1e-05	0.641581	DIVERGENT-MASKED	10
JU360	B	1e-05	0.642387	DIVERGENT-MASKED	10
JU2464	B	1e-05	0.642733	DIVERGENT-MASKED	10
EG4724	B	1e-05	0.645117	DIVERGENT-MASKED	10
JU2576	B	1e-05	0.654705	DIVERGENT-MASKED	10
JU642	B	1e-05	0.656839	DIVERGENT-MASKED	10
JU782	B	1e-05	0.65801	DIVERGENT-MASKED	10
JU2586	B	1e-05	0.66606	DIVERGENT-MASKED	10
MY2573	B	1e-05	0.667062	DIVERGENT-MASKED	10
JU2838	B	1e-05	0.670018	DIVERGENT-MASKED	10
MY920	B	1e-05	0.675118	DIVERGENT-MASKED	10
JU2878	B	1e-05	0.675232	DIVERGENT-MASKED	10
ED3011	B	1.8e-05	0.676506	DIVERGENT-MASKED	10
JU2619	B	1e-05	0.677421	DIVERGENT-MASKED	10
QG2835	B	1e-05	0.678365	DIVERGENT-MASKED	10
JU1212	B	1e-05	0.684143	DIVERGENT-MASKED	10
ECA592	B	1.1e-05	0.68679	DIVERGENT-MASKED	10
NIC527	B	1e-05	0.69125	DIVERGENT-MASKED	10
JU1088	B	1e-05	0.692561	DIVERGENT-MASKED	10
NIC277	B	1e-05	0.692964	DIVERGENT-MASKED	10
JU440	B	1e-05	0.700255	DIVERGENT-MASKED	10
JU778	B	1e-05	0.70072	DIVERGENT-MASKED	10
JU830	B	1e-05	0.703425	DIVERGENT-MASKED	10
NIC272	B	1e-05	0.705064	DIVERGENT-MASKED	10
JU3282	B	1e-05	0.705912	DIVERGENT-MASKED	10
NIC260	B	1.1e-05	0.708847	DIVERGENT-MASKED	10
DL200	B	1e-05	0.71001	DIVERGENT-MASKED	10
MY679	B	1e-05	0.713772	DIVERGENT-MASKED	10
JU1896	B	1e-05	0.715566	DIVERGENT-MASKED	10
NIC251	B	1e-05	0.71559	DIVERGENT-MASKED	10
JU2572	B	1e-05	0.72029	DIVERGENT-MASKED	10
XZ2018	B	1e-05	0.720467	DIVERGENT-MASKED	10
JU1792	B	1e-05	0.72362	DIVERGENT-MASKED	10
MY1	B	1e-05	0.725931	DIVERGENT-MASKED	10
JU2578	B	1e-05	0.733851	DIVERGENT-MASKED	10
ED3048	B	1e-05	0.734159	DIVERGENT-MASKED	10
CB4853	B	1e-05	0.734365	DIVERGENT-MASKED	10
JU1581	B	1e-05	0.736373	DIVERGENT-MASKED	10
JU3169	B	1e-05	0.741293	DIVERGENT-MASKED	10
MY772	B	1e-05	0.743562	DIVERGENT-MASKED	10
NIC269	B	1e-05	0.745292	DIVERGENT-MASKED	10
MY2530	B	1e-05	0.750211	DIVERGENT-MASKED	10
NIC236	B	1e-05	0.75211	DIVERGENT-MASKED	10
JU774	B	1e-05	0.753492	DIVERGENT-MASKED	10
MY10	B	1e-05	0.754556	DIVERGENT-MASKED	10
JU2513	B	1e-05	0.755697	DIVERGENT-MASKED	10
QG2813	B	1e-05	0.757041	DIVERGENT-MASKED	10
XZ1734	B	1e-05	0.759785	DIVERGENT-MASKED	10
QG2828	B	1e-05	0.761491	DIVERGENT-MASKED	10
QG2877	B	1e-05	0.761771	DIVERGENT-MASKED	10
JU3225	B	1e-05	0.767261	DIVERGENT-MASKED	10
QG2811	B	1e-05	0.773389	DIVERGENT-MASKED	10
NIC1119	B	1e-05	0.774728	DIVERGENT-MASKED	10
JU1246	B	1e-05	0.776654	DIVERGENT-MASKED	10
JU1543	B	1e-05	0.777725	DIVERGENT-MASKED	10
ECA928	B	1e-05	0.779483	DIVERGENT-MASKED	10
JU2141	B	1e-05	0.781814	DIVERGENT-MASKED	10
DL226	B	1e-05	0.783858	DIVERGENT-MASKED	10
ED3077	B	1e-05	0.784124	DIVERGENT-MASKED	10
JU2519	B	1e-05	0.790988	DIVERGENT-MASKED	10
JU1200	B	1e-05	0.792134	DIVERGENT-MASKED	10
JU2131	B	1e-05	0.793502	DIVERGENT-MASKED	10
JU2106	B	1e-05	0.795877	DIVERGENT-MASKED	10
JU397	B	1e-05	0.798099	DIVERGENT-MASKED	10
ED3052	B	1e-05	0.805018	DIVERGENT-MASKED	10
PB303	B	1e-05	0.806856	DIVERGENT-MASKED	10
QG557	B	1e-05	0.809561	DIVERGENT-MASKED	10
NIC528	B	1e-05	0.815953	DIVERGENT-MASKED	10
XZ1735	B	1e-05	0.816228	DIVERGENT-MASKED	10
NIC256	B	1e-05	0.816352	DIVERGENT-MASKED	10
ED3012	B	1.1e-05	0.82165	DIVERGENT-MASKED	10
JU2566	B	1.4e-05	0.822777	DIVERGENT-MASKED	10
JU393	B	1e-05	0.828489	DIVERGENT-MASKED	10
JU2592	B	1e-05	0.836596	DIVERGENT-MASKED	10
QG2827	B	1e-05	0.837643	DIVERGENT-MASKED	10
QG2836	B	1e-05	0.837844	DIVERGENT-MASKED	10
JU1666	B	1e-05	0.848106	DIVERGENT-MASKED	10
XZ1756	B	1.1e-05	0.854359	DIVERGENT-MASKED	10
QG2841	B	1e-05	0.857142	DIVERGENT-MASKED	10
NIC1107	B	1e-05	0.863307	DIVERGENT-MASKED	10
JU1172	B	1e-05	0.865944	DIVERGENT-MASKED	10
GXW1	B	1e-05	0.86628	DIVERGENT-MASKED	10
ED3073	B	1e-05	0.868878	DIVERGENT-MASKED	10
JU3280	B	1e-05	0.872284	DIVERGENT-MASKED	10
NIC252	B	1e-05	0.87407	DIVERGENT-MASKED	10
JU1586	B	1.7e-05	0.880072	DIVERGENT-MASKED	10
ECA372	B	1e-05	0.884413	DIVERGENT-MASKED	10
JU2016	B	1e-05	0.884747	DIVERGENT-MASKED	10
ED3005	B	1e-05	0.886458	DIVERGENT-MASKED	10
PB306	B	1e-05	0.888177	DIVERGENT-MASKED	10
CX11292	B	1e-05	0.890361	DIVERGENT-MASKED	10
ECA743	B	1e-05	0.894664	DIVERGENT-MASKED	10
QX1793	B	1e-05	0.897397	DIVERGENT-MASKED	10
ECA640	B	1e-05	0.899074	DIVERGENT-MASKED	10
QG2855	B	1e-05	0.899466	DIVERGENT-MASKED	10
CB4855	B	1e-05	0.900031	DIVERGENT-MASKED	10
QG2873	B	1e-05	0.90309	DIVERGENT-MASKED	10
QG2874	B	1e-05	0.903407	DIVERGENT-MASKED	10
JU3291	B	1e-05	0.90481	DIVERGENT-MASKED	10
ECA738	B	1e-05	0.906343	DIVERGENT-MASKED	10
ED3040	B	1e-05	0.907075	DIVERGENT-MASKED	10
CX11262	B	1e-05	0.908574	DIVERGENT-MASKED	10
ECA703	B	0.089669	0.910251	DIVERGENT-MASKED	10
JU1934	B	1e-05	0.91213	DIVERGENT-MASKED	10
JU775	B	1e-05	0.91309	DIVERGENT-MASKED	10
CX11315	B	1e-05	0.914327	DIVERGENT-MASKED	10
MY518	B	1e-05	0.916696	DIVERGENT-MASKED	10
JU2866	B	1e-05	0.919764	DIVERGENT-MASKED	10
QG2837	B	1e-05	0.926261	DIVERGENT-MASKED	10
QG2854	B	1e-05	0.927598	DIVERGENT-MASKED	10
JU367	B	1.1e-05	0.927945	DIVERGENT-MASKED	10
JU311	B	1e-05	0.932349	DIVERGENT-MASKED	10
QX1233	B	1e-05	0.932623	DIVERGENT-MASKED	10
QG2857	B	1e-05	0.933513	DIVERGENT-MASKED	10
ECA189	B	1e-05	0.934453	DIVERGENT-MASKED	10
QX1794	B	1e-05	0.935835	DIVERGENT-MASKED	10
MY2693	B	1e-05	0.936732	DIVERGENT-MASKED	10
XZ1513	B	1e-05	0.93736	DIVERGENT-MASKED	10
NIC271	B	1e-05	0.937799	DIVERGENT-MASKED	10
NIC267	B	1e-05	0.939143	DIVERGENT-MASKED	10
ECA807	B	0.057648	0.942272	DIVERGENT-MASKED	10
NIC274	B	1e-05	0.95323	DIVERGENT-MASKED	10
CX11264	B	1e-05	0.954979	DIVERGENT-MASKED	10
ECA930	B	1e-05	0.959519	DIVERGENT-MASKED	10
JU1580	B	1e-05	0.962491	DIVERGENT-MASKED	10
LKC34	B	1e-05	0.970672	DIVERGENT-MASKED	10
JU1793	B	1e-05	0.980912	DIVERGENT-MASKED	10
JU3135	B	1e-05	0.987558	DIVERGENT-MASKED	10
JU2575	B	1e-05	0.988359	DIVERGENT-MASKED	10
WN2066	B	1e-05	0.99184	DIVERGENT-MASKED	10
NIC275	B	1e-05	0.997389	DIVERGENT-MASKED	10
ECA396	B	0.999899	0.999899	DIVERGENT-MASKED	10
ECA778	B	1e-05	0.999901	DIVERGENT-MASKED	10
ECA742	B	1e-05	0.999901	DIVERGENT-MASKED	10
QG2850	B	1e-05	0.999902	DIVERGENT-MASKED	10
JU2250	B	1e-05	0.999902	DIVERGENT-MASKED	10
BRC20067	B	1e-05	0.999903	DIVERGENT-MASKED	10
NIC514	B	1e-05	0.999905	DIVERGENT-MASKED	10
ECA732	B	1e-05	0.999905	DIVERGENT-MASKED	10
CB4856	B	1e-05	0.999905	DIVERGENT-MASKED	10
JU792	B	1e-05	0.999906	DIVERGENT-MASKED	10
CB4851	B	1.3e-05	0.999906	DIVERGENT-MASKED	10
ECA706	B	1e-05	0.999906	DIVERGENT-MASKED	10
LSJ1	B	1.2e-05	0.999908	DIVERGENT-MASKED	10
CX11314	B	1.2e-05	0.999908	DIVERGENT-MASKED	10
ECA723	B	0.999908	0.999908	DIVERGENT-MASKED	10
ECA363	B	1e-05	0.999908	DIVERGENT-MASKED	10
JU3140	B	1e-05	0.999909	DIVERGENT-MASKED	10
NIC262	B	1e-05	0.999909	DIVERGENT-MASKED	10
ECA733	B	1e-05	0.999909	DIVERGENT-MASKED	10
ECA741	B	1.1e-05	0.999909	DIVERGENT-MASKED	10
JU1249	B	1.1e-05	0.999909	DIVERGENT-MASKED	10
ECA722	B	0.999909	0.999909	DIVERGENT-MASKED	10
ECA740	B	1e-05	0.999909	DIVERGENT-MASKED	10
ECA812	B	1e-05	0.999909	DIVERGENT-MASKED	10
QG2932	B	1.1e-05	0.999909	DIVERGENT-MASKED	10
ECA705	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU2825	B	1e-05	0.99991	DIVERGENT-MASKED	10
QG2843	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU1213	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA744	B	0.99991	0.99991	DIVERGENT-MASKED	10
QG2832	B	1e-05	0.99991	DIVERGENT-MASKED	10
QG2818	B	1e-05	0.99991	DIVERGENT-MASKED	10
NIC258	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU2565	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA777	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA712	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA369	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU406	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU3132	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA191	B	0.99991	0.99991	DIVERGENT-MASKED	10
ECA768	B	1e-05	0.99991	DIVERGENT-MASKED	10
QX1211	B	1e-05	0.99991	DIVERGENT-MASKED	10
NIC276	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA252	B	1e-05	0.99991	DIVERGENT-MASKED	10
CB4858	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU2610	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU3226	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA349	B	1e-05	0.99991	DIVERGENT-MASKED	10
DL238	B	1e-05	0.99991	DIVERGENT-MASKED	10
MY23	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA36	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU1568	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA746	B	0.99991	0.99991	DIVERGENT-MASKED	10
ECA730	B	0.99991	0.99991	DIVERGENT-MASKED	10
JU2257	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU2570	B	1e-05	0.99991	DIVERGENT-MASKED	10
XZ2019	B	1e-05	0.99991	DIVERGENT-MASKED	10
WN2063	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA760	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU2466	B	1e-05	0.99991	DIVERGENT-MASKED	10
NIC261	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU2522	B	1e-05	0.99991	DIVERGENT-MASKED	10
MY2585	B	1e-05	0.99991	DIVERGENT-MASKED	10
NIC501	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU1242	B	1e-05	0.99991	DIVERGENT-MASKED	10
N2	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU2526	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA347	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA710	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA745	B	0.99991	0.99991	DIVERGENT-MASKED	10
JU2316	B	1e-05	0.99991	DIVERGENT-MASKED	10
CB4857	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU2600	B	1e-05	0.99991	DIVERGENT-MASKED	10
MY2713	B	1e-05	0.99991	DIVERGENT-MASKED	10
ECA724	B	1e-05	0.99991	DIVERGENT-MASKED	10
XZ1514	B	1e-05	0.99991	DIVERGENT-MASKED	10
QX1212	B	1e-05	0.99991	DIVERGENT-MASKED	10
NIC265	B	1e-05	0.99991	DIVERGENT-MASKED	10
NIC513	B	1e-05	0.99991	DIVERGENT-MASKED	10
JU394	B	1e-05	0.99991	DIVERGENT-MASKED	10
RC301	B	1e-05	0.99991	DIVERGENT-MASKED	10
WN2001	C	0.123327	0.256463	DIVERGENT-MASKED	10
NIC195	C	0.306874	0.306874	DIVERGENT-MASKED	10
NIC522	C	1e-05	0.32942	DIVERGENT-MASKED	10
JU3167	C	0.107292	0.332659	DIVERGENT-MASKED	10
JU3137	C	0.002845	0.347944	DIVERGENT-MASKED	10
JU2811	C	0.162199	0.350398	DIVERGENT-MASKED	10
NIC526	C	1e-05	0.36281	DIVERGENT-MASKED	10
NIC259	C	1.2e-05	0.365477	DIVERGENT-MASKED	10
JU2906	C	1e-05	0.366027	DIVERGENT-MASKED	10
NIC529	C	1e-05	0.373397	DIVERGENT-MASKED	10
JU1400	C	1e-05	0.373869	DIVERGENT-MASKED	10
JU2581	C	1e-05	0.382971	DIVERGENT-MASKED	10
JU561	C	1e-05	0.390011	DIVERGENT-MASKED	10
NIC515	C	1e-05	0.392287	DIVERGENT-MASKED	10
JU1652	C	0.034294	0.400325	DIVERGENT-MASKED	10
QG2075	C	0.086406	0.400446	DIVERGENT-MASKED	10
JU1808	C	1e-05	0.401482	DIVERGENT-MASKED	10
WN2064	C	1e-05	0.421967	DIVERGENT-MASKED	10
XZ2020	C	0.176742	0.425153	DIVERGENT-MASKED	10
JU3144	C	1e-05	0.425843	DIVERGENT-MASKED	10
QG2846	C	0.37701	0.426736	DIVERGENT-MASKED	10
JU323	C	1e-05	0.428053	DIVERGENT-MASKED	10
QX1791	C	0.431584	0.431584	DIVERGENT-MASKED	10
JU258	C	0.124861	0.434344	DIVERGENT-MASKED	10
JU2478	C	1e-05	0.439424	DIVERGENT-MASKED	10
NIC242	C	1e-05	0.444751	DIVERGENT-MASKED	10
JU2879	C	1e-05	0.445839	DIVERGENT-MASKED	10
MY2741	C	1e-05	0.447986	DIVERGENT-MASKED	10
QG536	C	1e-05	0.449232	DIVERGENT-MASKED	10
XZ1516	C	1e-05	0.45337	DIVERGENT-MASKED	10
JU2853	C	1e-05	0.45513	DIVERGENT-MASKED	10
JU2800	C	0.049101	0.45576	DIVERGENT-MASKED	10
JU3125	C	1e-05	0.456873	DIVERGENT-MASKED	10
NIC166	C	1e-05	0.46203	DIVERGENT-MASKED	10
KR314	C	1e-05	0.462717	DIVERGENT-MASKED	10
CX11271	C	1e-05	0.464072	DIVERGENT-MASKED	10
ECA701	C	0.111246	0.466099	DIVERGENT-MASKED	10
JU3127	C	1e-05	0.466142	DIVERGENT-MASKED	10
ED3017	C	1e-05	0.468483	DIVERGENT-MASKED	10
JU2017	C	0.214213	0.472773	DIVERGENT-MASKED	10
NIC511	C	1e-05	0.47304	DIVERGENT-MASKED	10
WN2002	C	0.060457	0.473386	DIVERGENT-MASKED	10
ED3046	C	1.2e-05	0.474652	DIVERGENT-MASKED	10
ED3049	C	1e-05	0.482264	DIVERGENT-MASKED	10
JT11398	C	1e-05	0.483068	DIVERGENT-MASKED	10
NIC268	C	0.320076	0.489534	DIVERGENT-MASKED	10
NIC523	C	1e-05	0.494488	DIVERGENT-MASKED	10
CB4854	C	0.036901	0.495275	DIVERGENT-MASKED	10
JU2001	C	0.207822	0.49897	DIVERGENT-MASKED	10
WN2033	C	1e-05	0.50087	DIVERGENT-MASKED	10
JU3224	C	0.006846	0.501022	DIVERGENT-MASKED	10
NIC2	C	1e-05	0.504256	DIVERGENT-MASKED	10
JU2587	C	1e-05	0.506319	DIVERGENT-MASKED	10
CX11285	C	1e-05	0.511276	DIVERGENT-MASKED	10
QG556	C	1e-05	0.511694	DIVERGENT-MASKED	10
JU2841	C	0.170686	0.513031	DIVERGENT-MASKED	10
JU2862	C	1e-05	0.514414	DIVERGENT-MASKED	10
NIC3	C	1e-05	0.517034	DIVERGENT-MASKED	10
MY18	C	0.088247	0.517522	DIVERGENT-MASKED	10
JU1395	C	1e-05	0.517536	DIVERGENT-MASKED	10
EG4347	C	1e-05	0.518911	DIVERGENT-MASKED	10
JU847	C	1e-05	0.52583	DIVERGENT-MASKED	10
JU2593	C	1e-05	0.526694	DIVERGENT-MASKED	10
MY2147	C	1e-05	0.528061	DIVERGENT-MASKED	10
JU751	C	1e-05	0.528917	DIVERGENT-MASKED	10
JU2007	C	0.01906	0.531038	DIVERGENT-MASKED	10
JU1409	C	1.1e-05	0.531947	DIVERGENT-MASKED	10
QG2825	C	1e-05	0.532073	DIVERGENT-MASKED	10
EG4725	C	1e-05	0.53424	DIVERGENT-MASKED	10
JU2234	C	0.100842	0.534603	DIVERGENT-MASKED	10
NIC255	C	1e-05	0.538239	DIVERGENT-MASKED	10
JU2829	C	1e-05	0.538856	DIVERGENT-MASKED	10
JU1440	C	1e-05	0.539195	DIVERGENT-MASKED	10
JU3228	C	1e-05	0.540892	DIVERGENT-MASKED	10
JU1491	C	1e-05	0.546574	DIVERGENT-MASKED	10
QG2823	C	1e-05	0.548558	DIVERGENT-MASKED	10
XZ1515	C	1e-05	0.550236	DIVERGENT-MASKED	10
JU2534	C	1e-05	0.550302	DIVERGENT-MASKED	10
CX11307	C	0.039995	0.555965	DIVERGENT-MASKED	10
WN2050	C	0.062117	0.557653	DIVERGENT-MASKED	10
NIC207	C	1.6e-05	0.565454	DIVERGENT-MASKED	10
JU2907	C	1e-05	0.567482	DIVERGENT-MASKED	10
JU3128	C	1e-05	0.573469	DIVERGENT-MASKED	10
NIC199	C	0.043798	0.574693	DIVERGENT-MASKED	10
QG2875	C	1e-05	0.576	DIVERGENT-MASKED	10
NIC266	C	0.041827	0.576083	DIVERGENT-MASKED	10
EG4349	C	1e-05	0.57993	DIVERGENT-MASKED	10
CB4852	C	1.4e-05	0.581099	DIVERGENT-MASKED	10
EG4946	C	1e-05	0.582973	DIVERGENT-MASKED	10
AB1	C	1e-05	0.58688	DIVERGENT-MASKED	10
MY16	C	1e-05	0.587698	DIVERGENT-MASKED	10
QG2838	C	0.200782	0.591964	DIVERGENT-MASKED	10
ECA348	C	1e-05	0.592916	DIVERGENT-MASKED	10
JU3134	C	1e-05	0.594773	DIVERGENT-MASKED	10
JU3166	C	0.183666	0.596149	DIVERGENT-MASKED	10
QG2824	C	1e-05	0.597187	DIVERGENT-MASKED	10
NIC1	C	1e-05	0.597455	DIVERGENT-MASKED	10
ECA594	C	0.079964	0.601927	DIVERGENT-MASKED	10
CX11254	C	1e-05	0.602296	DIVERGENT-MASKED	10
XZ1672	C	1e-05	0.604195	DIVERGENT-MASKED	10
JU3141	C	1e-05	0.604725	DIVERGENT-MASKED	10
BRC20263	C	0.078819	0.606962	DIVERGENT-MASKED	10
JU1530	C	1e-05	0.611521	DIVERGENT-MASKED	10
JU310	C	1e-05	0.612053	DIVERGENT-MASKED	10
QW947	C	1e-05	0.612499	DIVERGENT-MASKED	10
NIC231	C	1e-05	0.612657	DIVERGENT-MASKED	10
MY2453	C	1e-05	0.613271	DIVERGENT-MASKED	10
NIC1049	C	1e-05	0.613307	DIVERGENT-MASKED	10
MY2535	C	1e-05	0.614276	DIVERGENT-MASKED	10
MY2212	C	1e-05	0.615512	DIVERGENT-MASKED	10
JU346	C	1e-05	0.616487	DIVERGENT-MASKED	10
MY795	C	1e-05	0.617581	DIVERGENT-MASKED	10
ECA593	C	0.618672	0.618672	DIVERGENT-MASKED	10
PS2025	C	1e-05	0.620133	DIVERGENT-MASKED	10
PX179	C	1e-05	0.622428	DIVERGENT-MASKED	10
CX11276	C	1e-05	0.625107	DIVERGENT-MASKED	10
ECA923	C	0.160448	0.629889	DIVERGENT-MASKED	10
CB4932	C	1e-05	0.630948	DIVERGENT-MASKED	10
QX1792	C	1e-05	0.641581	DIVERGENT-MASKED	10
JU360	C	1.5e-05	0.642387	DIVERGENT-MASKED	10
JU2464	C	1e-05	0.642733	DIVERGENT-MASKED	10
EG4724	C	1e-05	0.645117	DIVERGENT-MASKED	10
JU2576	C	0.156922	0.654705	DIVERGENT-MASKED	10
JU642	C	1e-05	0.656839	DIVERGENT-MASKED	10
JU782	C	1e-05	0.65801	DIVERGENT-MASKED	10
JU2586	C	1e-05	0.66606	DIVERGENT-MASKED	10
MY2573	C	1e-05	0.667062	DIVERGENT-MASKED	10
JU2838	C	0.011339	0.670018	DIVERGENT-MASKED	10
MY920	C	1e-05	0.675118	DIVERGENT-MASKED	10
JU2878	C	1e-05	0.675232	DIVERGENT-MASKED	10
ED3011	C	1e-05	0.676506	DIVERGENT-MASKED	10
JU2619	C	0.053095	0.677421	DIVERGENT-MASKED	10
QG2835	C	1e-05	0.678365	DIVERGENT-MASKED	10
JU1212	C	0.131195	0.684143	DIVERGENT-MASKED	10
ECA592	C	1e-05	0.68679	DIVERGENT-MASKED	10
NIC527	C	1e-05	0.69125	DIVERGENT-MASKED	10
JU1088	C	1e-05	0.692561	DIVERGENT-MASKED	10
NIC277	C	1.5e-05	0.692964	DIVERGENT-MASKED	10
JU440	C	1e-05	0.700255	DIVERGENT-MASKED	10
JU778	C	1e-05	0.70072	DIVERGENT-MASKED	10
JU830	C	1e-05	0.703425	DIVERGENT-MASKED	10
NIC272	C	1.2e-05	0.705064	DIVERGENT-MASKED	10
JU3282	C	1e-05	0.705912	DIVERGENT-MASKED	10
NIC260	C	1e-05	0.708847	DIVERGENT-MASKED	10
DL200	C	1e-05	0.71001	DIVERGENT-MASKED	10
MY679	C	1e-05	0.713772	DIVERGENT-MASKED	10
JU1896	C	0.135609	0.715566	DIVERGENT-MASKED	10
NIC251	C	0.274916	0.71559	DIVERGENT-MASKED	10
JU2572	C	1e-05	0.72029	DIVERGENT-MASKED	10
XZ2018	C	1e-05	0.720467	DIVERGENT-MASKED	10
JU1792	C	1e-05	0.72362	DIVERGENT-MASKED	10
MY1	C	1e-05	0.725931	DIVERGENT-MASKED	10
JU2578	C	1e-05	0.733851	DIVERGENT-MASKED	10
ED3048	C	1e-05	0.734159	DIVERGENT-MASKED	10
CB4853	C	1e-05	0.734365	DIVERGENT-MASKED	10
JU1581	C	0.114801	0.736373	DIVERGENT-MASKED	10
JU3169	C	1e-05	0.741293	DIVERGENT-MASKED	10
MY772	C	1e-05	0.743562	DIVERGENT-MASKED	10
NIC269	C	1e-05	0.745292	DIVERGENT-MASKED	10
MY2530	C	1e-05	0.750211	DIVERGENT-MASKED	10
NIC236	C	1e-05	0.75211	DIVERGENT-MASKED	10
JU774	C	1e-05	0.753492	DIVERGENT-MASKED	10
MY10	C	1e-05	0.754556	DIVERGENT-MASKED	10
JU2513	C	1e-05	0.755697	DIVERGENT-MASKED	10
QG2813	C	1e-05	0.757041	DIVERGENT-MASKED	10
XZ1734	C	1e-05	0.759785	DIVERGENT-MASKED	10
QG2828	C	1e-05	0.761491	DIVERGENT-MASKED	10
QG2877	C	1e-05	0.761771	DIVERGENT-MASKED	10
JU3225	C	1e-05	0.767261	DIVERGENT-MASKED	10
QG2811	C	0.070504	0.773389	DIVERGENT-MASKED	10
NIC1119	C	1e-05	0.774728	DIVERGENT-MASKED	10
JU1246	C	1e-05	0.776654	DIVERGENT-MASKED	10
JU1543	C	1e-05	0.777725	DIVERGENT-MASKED	10
ECA928	C	0.142015	0.779483	DIVERGENT-MASKED	10
JU2141	C	1e-05	0.781814	DIVERGENT-MASKED	10
DL226	C	1e-05	0.783858	DIVERGENT-MASKED	10
ED3077	C	1e-05	0.784124	DIVERGENT-MASKED	10
JU2519	C	1e-05	0.790988	DIVERGENT-MASKED	10
JU1200	C	1e-05	0.792134	DIVERGENT-MASKED	10
JU2131	C	1e-05	0.793502	DIVERGENT-MASKED	10
JU2106	C	0.070843	0.795877	DIVERGENT-MASKED	10
JU397	C	1e-05	0.798099	DIVERGENT-MASKED	10
ED3052	C	1e-05	0.805018	DIVERGENT-MASKED	10
PB303	C	1e-05	0.806856	DIVERGENT-MASKED	10
QG557	C	1e-05	0.809561	DIVERGENT-MASKED	10
NIC528	C	1e-05	0.815953	DIVERGENT-MASKED	10
XZ1735	C	1e-05	0.816228	DIVERGENT-MASKED	10
NIC256	C	1e-05	0.816352	DIVERGENT-MASKED	10
ED3012	C	1e-05	0.82165	DIVERGENT-MASKED	10
JU2566	C	1.4e-05	0.822777	DIVERGENT-MASKED	10
JU393	C	1e-05	0.828489	DIVERGENT-MASKED	10
JU2592	C	1e-05	0.836596	DIVERGENT-MASKED	10
QG2827	C	1e-05	0.837643	DIVERGENT-MASKED	10
QG2836	C	1e-05	0.837844	DIVERGENT-MASKED	10
JU1666	C	1e-05	0.848106	DIVERGENT-MASKED	10
XZ1756	C	1e-05	0.854359	DIVERGENT-MASKED	10
QG2841	C	1e-05	0.857142	DIVERGENT-MASKED	10
NIC1107	C	1e-05	0.863307	DIVERGENT-MASKED	10
JU1172	C	1e-05	0.865944	DIVERGENT-MASKED	10
GXW1	C	1e-05	0.86628	DIVERGENT-MASKED	10
ED3073	C	1e-05	0.868878	DIVERGENT-MASKED	10
JU3280	C	1e-05	0.872284	DIVERGENT-MASKED	10
NIC252	C	0.108355	0.87407	DIVERGENT-MASKED	10
JU1586	C	1e-05	0.880072	DIVERGENT-MASKED	10
ECA372	C	1e-05	0.884413	DIVERGENT-MASKED	10
JU2016	C	1e-05	0.884747	DIVERGENT-MASKED	10
ED3005	C	1e-05	0.886458	DIVERGENT-MASKED	10
PB306	C	0.007403	0.888177	DIVERGENT-MASKED	10
CX11292	C	1e-05	0.890361	DIVERGENT-MASKED	10
ECA743	C	1e-05	0.894664	DIVERGENT-MASKED	10
QX1793	C	1e-05	0.897397	DIVERGENT-MASKED	10
ECA640	C	1e-05	0.899074	DIVERGENT-MASKED	10
