samples	cluster	frac_cluster	max_frac	analysis_type	K
QG2837	A	0.123722	0.876218	GATK-STRELKA_Intersection	8
EG4724	A	1e-05	0.878036	GATK-STRELKA_Intersection	8
ECA701	A	1e-05	0.878695	GATK-STRELKA_Intersection	8
JU2566	A	0.121165	0.878775	GATK-STRELKA_Intersection	8
JU3169	A	1e-05	0.87944	GATK-STRELKA_Intersection	8
JU2593	A	1e-05	0.887613	GATK-STRELKA_Intersection	8
JU2575	A	1e-05	0.892119	GATK-STRELKA_Intersection	8
NIC252	A	1e-05	0.892245	GATK-STRELKA_Intersection	8
JU775	A	0.083747	0.893276	GATK-STRELKA_Intersection	8
RC301	A	0.894439	0.894439	GATK-STRELKA_Intersection	8
CB4855	A	0.894611	0.894611	GATK-STRELKA_Intersection	8
JU1249	A	0.101516	0.898424	GATK-STRELKA_Intersection	8
XZ1672	A	0.905244	0.905244	GATK-STRELKA_Intersection	8
EG4946	A	0.906762	0.906762	GATK-STRELKA_Intersection	8
QG2877	A	1e-05	0.909059	GATK-STRELKA_Intersection	8
WN2066	A	1e-05	0.912926	GATK-STRELKA_Intersection	8
QX1793	A	1e-05	0.914008	GATK-STRELKA_Intersection	8
MY2585	A	0.914908	0.914908	GATK-STRELKA_Intersection	8
NIC1107	A	1e-05	0.91601	GATK-STRELKA_Intersection	8
ED3005	A	0.082675	0.917265	GATK-STRELKA_Intersection	8
NIC251	A	1e-05	0.921898	GATK-STRELKA_Intersection	8
JU1793	A	1e-05	0.923695	GATK-STRELKA_Intersection	8
CB4854	A	0.926335	0.926335	GATK-STRELKA_Intersection	8
JU1580	A	1e-05	0.926449	GATK-STRELKA_Intersection	8
NIC231	A	0.931375	0.931375	GATK-STRELKA_Intersection	8
JU393	A	1e-05	0.931449	GATK-STRELKA_Intersection	8
ECA724	A	1e-05	0.93876	GATK-STRELKA_Intersection	8
ED3048	A	0.947525	0.947525	GATK-STRELKA_Intersection	8
ECA593	A	0.008953	0.948833	GATK-STRELKA_Intersection	8
XZ1516	A	1e-05	0.950183	GATK-STRELKA_Intersection	8
NIC256	A	0.049105	0.950835	GATK-STRELKA_Intersection	8
JU1934	A	1e-05	0.956176	GATK-STRELKA_Intersection	8
MY2741	A	0.034752	0.965188	GATK-STRELKA_Intersection	8
JU1200	A	0.029391	0.970549	GATK-STRELKA_Intersection	8
JU3140	A	1e-05	0.974887	GATK-STRELKA_Intersection	8
ECA189	A	0.023433	0.976507	GATK-STRELKA_Intersection	8
NIC501	A	1e-05	0.982331	GATK-STRELKA_Intersection	8
ECA372	A	0.008796	0.991144	GATK-STRELKA_Intersection	8
MY795	A	1e-05	0.992851	GATK-STRELKA_Intersection	8
QX1794	A	0.003393	0.996547	GATK-STRELKA_Intersection	8
ECA807	A	1e-05	0.998665	GATK-STRELKA_Intersection	8
N2	A	1.8e-05	0.999922	GATK-STRELKA_Intersection	8
JU2581	A	1e-05	0.999923	GATK-STRELKA_Intersection	8
ECA705	A	1e-05	0.999924	GATK-STRELKA_Intersection	8
JU1568	A	1.6e-05	0.999924	GATK-STRELKA_Intersection	8
JU3132	A	1e-05	0.999924	GATK-STRELKA_Intersection	8
JU2016	A	0.999925	0.999925	GATK-STRELKA_Intersection	8
JU2829	A	1e-05	0.999925	GATK-STRELKA_Intersection	8
ECA778	A	1e-05	0.999926	GATK-STRELKA_Intersection	8
BRC20067	A	0.999929	0.999929	GATK-STRELKA_Intersection	8
NIC258	A	1e-05	0.999929	GATK-STRELKA_Intersection	8
CB4851	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
CB4853	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
CB4857	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
CB4858	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
CX11292	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
ECA191	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA252	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA347	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA36	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA363	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA396	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA710	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA712	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA722	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA723	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA730	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA738	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA740	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA741	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA742	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA744	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA745	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA746	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA760	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA768	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA777	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA812	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU1088	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
JU1172	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
JU1213	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU1242	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU1543	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU1586	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2250	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2257	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2316	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2466	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
JU2522	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2526	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2565	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2570	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2600	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU2610	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU3226	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU3282	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
JU3291	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU394	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU406	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU792	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
LSJ1	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
MY18	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
NIC261	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
NIC262	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
NIC265	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
NIC271	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
QG2818	A	0.99993	0.99993	GATK-STRELKA_Intersection	8
QG2832	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
QX1211	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
XZ1513	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
XZ1514	A	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA369	B	0.093729	0.317531	GATK-STRELKA_Intersection	8
JT11398	B	0.323183	0.344022	GATK-STRELKA_Intersection	8
QW947	B	0.230705	0.351809	GATK-STRELKA_Intersection	8
JU778	B	0.357287	0.357287	GATK-STRELKA_Intersection	8
JU2906	B	0.361479	0.361479	GATK-STRELKA_Intersection	8
NIC1	B	0.366989	0.366989	GATK-STRELKA_Intersection	8
XZ2020	B	0.082744	0.380001	GATK-STRELKA_Intersection	8
QX1791	B	0.029164	0.381269	GATK-STRELKA_Intersection	8
JU2001	B	0.388406	0.388406	GATK-STRELKA_Intersection	8
WN2002	B	0.066581	0.399824	GATK-STRELKA_Intersection	8
NIC528	B	0.249841	0.400618	GATK-STRELKA_Intersection	8
NIC255	B	0.213244	0.404769	GATK-STRELKA_Intersection	8
JU258	B	0.147044	0.415799	GATK-STRELKA_Intersection	8
MY2212	B	0.242892	0.41944	GATK-STRELKA_Intersection	8
JU847	B	0.422308	0.422308	GATK-STRELKA_Intersection	8
NIC166	B	0.42699	0.42699	GATK-STRELKA_Intersection	8
ED3046	B	0.190618	0.432011	GATK-STRELKA_Intersection	8
ED3049	B	0.184113	0.437454	GATK-STRELKA_Intersection	8
NIC259	B	0.438751	0.438751	GATK-STRELKA_Intersection	8
JU3280	B	0.176308	0.43959	GATK-STRELKA_Intersection	8
WN2064	B	0.29334	0.441285	GATK-STRELKA_Intersection	8
NIC522	B	0.445501	0.445501	GATK-STRELKA_Intersection	8
NIC3	B	0.447204	0.447204	GATK-STRELKA_Intersection	8
JU3134	B	0.356989	0.452755	GATK-STRELKA_Intersection	8
NIC207	B	0.340767	0.453185	GATK-STRELKA_Intersection	8
JU830	B	1e-05	0.454779	GATK-STRELKA_Intersection	8
QG2813	B	0.020229	0.456905	GATK-STRELKA_Intersection	8
ED3017	B	0.458389	0.458389	GATK-STRELKA_Intersection	8
JU2879	B	1e-05	0.458883	GATK-STRELKA_Intersection	8
NIC236	B	0.457976	0.460771	GATK-STRELKA_Intersection	8
JU2841	B	0.464692	0.464692	GATK-STRELKA_Intersection	8
JU2007	B	0.206177	0.466009	GATK-STRELKA_Intersection	8
NIC526	B	0.467699	0.467699	GATK-STRELKA_Intersection	8
NIC1119	B	0.089642	0.469829	GATK-STRELKA_Intersection	8
JU3144	B	0.14523	0.471488	GATK-STRELKA_Intersection	8
EG4349	B	0.237684	0.474897	GATK-STRELKA_Intersection	8
DL226	B	1e-05	0.478384	GATK-STRELKA_Intersection	8
CX11254	B	0.017603	0.478759	GATK-STRELKA_Intersection	8
JU1652	B	0.082392	0.479375	GATK-STRELKA_Intersection	8
QG2875	B	0.379399	0.481132	GATK-STRELKA_Intersection	8
CX11307	B	0.073518	0.48311	GATK-STRELKA_Intersection	8
JU3137	B	0.483154	0.483154	GATK-STRELKA_Intersection	8
JU3128	B	0.404094	0.484363	GATK-STRELKA_Intersection	8
JU2800	B	0.415686	0.487952	GATK-STRELKA_Intersection	8
DL238	B	0.051881	0.492594	GATK-STRELKA_Intersection	8
CX11285	B	1e-05	0.492889	GATK-STRELKA_Intersection	8
QG2075	B	0.017322	0.493344	GATK-STRELKA_Intersection	8
MY10	B	0.036762	0.493782	GATK-STRELKA_Intersection	8
NIC242	B	0.494782	0.494782	GATK-STRELKA_Intersection	8
ED3052	B	0.053685	0.494833	GATK-STRELKA_Intersection	8
WN2063	B	0.297208	0.499786	GATK-STRELKA_Intersection	8
JU1395	B	1e-05	0.501253	GATK-STRELKA_Intersection	8
MY2453	B	0.318377	0.502357	GATK-STRELKA_Intersection	8
WN2033	B	1e-05	0.503884	GATK-STRELKA_Intersection	8
MY2147	B	0.504803	0.504803	GATK-STRELKA_Intersection	8
ECA923	B	1e-05	0.505377	GATK-STRELKA_Intersection	8
NIC272	B	0.105122	0.510409	GATK-STRELKA_Intersection	8
QG2841	B	1e-05	0.513562	GATK-STRELKA_Intersection	8
JU2811	B	1e-05	0.513934	GATK-STRELKA_Intersection	8
CX11262	B	1e-05	0.514575	GATK-STRELKA_Intersection	8
NIC267	B	1e-05	0.514964	GATK-STRELKA_Intersection	8
NIC276	B	0.050667	0.51745	GATK-STRELKA_Intersection	8
ED3040	B	0.083153	0.517552	GATK-STRELKA_Intersection	8
WN2001	B	0.039737	0.52205	GATK-STRELKA_Intersection	8
NIC275	B	1e-05	0.525296	GATK-STRELKA_Intersection	8
JU1440	B	0.391146	0.525566	GATK-STRELKA_Intersection	8
MY1	B	1e-05	0.527389	GATK-STRELKA_Intersection	8
NIC195	B	1e-05	0.532107	GATK-STRELKA_Intersection	8
JU561	B	0.027169	0.533115	GATK-STRELKA_Intersection	8
PX179	B	1e-05	0.533124	GATK-STRELKA_Intersection	8
MY920	B	0.313666	0.533161	GATK-STRELKA_Intersection	8
NIC268	B	1e-05	0.533847	GATK-STRELKA_Intersection	8
JU2017	B	0.015218	0.538852	GATK-STRELKA_Intersection	8
CX11315	B	1e-05	0.540403	GATK-STRELKA_Intersection	8
JU1808	B	0.23329	0.541908	GATK-STRELKA_Intersection	8
MY518	B	1e-05	0.543836	GATK-STRELKA_Intersection	8
NIC511	B	0.544938	0.544938	GATK-STRELKA_Intersection	8
JU2853	B	0.013343	0.54791	GATK-STRELKA_Intersection	8
ECA733	B	1e-05	0.548439	GATK-STRELKA_Intersection	8
JU310	B	0.552667	0.552667	GATK-STRELKA_Intersection	8
JU1212	B	0.378127	0.55658	GATK-STRELKA_Intersection	8
NIC1049	B	0.562663	0.562663	GATK-STRELKA_Intersection	8
ECA732	B	1e-05	0.565983	GATK-STRELKA_Intersection	8
JU1530	B	0.567588	0.567588	GATK-STRELKA_Intersection	8
JU2619	B	1e-05	0.569278	GATK-STRELKA_Intersection	8
CB4852	B	1e-05	0.570615	GATK-STRELKA_Intersection	8
JU2534	B	0.41506	0.573534	GATK-STRELKA_Intersection	8
NIC199	B	0.15149	0.573596	GATK-STRELKA_Intersection	8
WN2050	B	0.575521	0.575521	GATK-STRELKA_Intersection	8
EG4347	B	1e-05	0.577024	GATK-STRELKA_Intersection	8
XZ2018	B	0.069634	0.578781	GATK-STRELKA_Intersection	8
PB306	B	1e-05	0.582889	GATK-STRELKA_Intersection	8
CX11264	B	1e-05	0.583652	GATK-STRELKA_Intersection	8
JU360	B	0.258734	0.588277	GATK-STRELKA_Intersection	8
JU3141	B	0.408149	0.591791	GATK-STRELKA_Intersection	8
MY23	B	1e-05	0.593086	GATK-STRELKA_Intersection	8
ECA640	B	1e-05	0.594972	GATK-STRELKA_Intersection	8
JU2838	B	0.035622	0.602179	GATK-STRELKA_Intersection	8
QG2825	B	1e-05	0.607338	GATK-STRELKA_Intersection	8
NIC523	B	0.191551	0.608018	GATK-STRELKA_Intersection	8
NIC529	B	0.323288	0.608327	GATK-STRELKA_Intersection	8
JU2519	B	1e-05	0.610747	GATK-STRELKA_Intersection	8
EG4725	B	1e-05	0.611924	GATK-STRELKA_Intersection	8
JU2878	B	1e-05	0.615554	GATK-STRELKA_Intersection	8
NIC277	B	0.617652	0.617652	GATK-STRELKA_Intersection	8
MY2573	B	0.624664	0.624664	GATK-STRELKA_Intersection	8
AB1	B	0.041091	0.625895	GATK-STRELKA_Intersection	8
JU3125	B	1e-05	0.626833	GATK-STRELKA_Intersection	8
JU2907	B	1e-05	0.628088	GATK-STRELKA_Intersection	8
CB4932	B	0.361407	0.638533	GATK-STRELKA_Intersection	8
ECA594	B	1e-05	0.643136	GATK-STRELKA_Intersection	8
BRC20263	B	1e-05	0.643745	GATK-STRELKA_Intersection	8
JU1400	B	0.322361	0.64715	GATK-STRELKA_Intersection	8
NIC266	B	1e-05	0.649434	GATK-STRELKA_Intersection	8
NIC2	B	1e-05	0.649633	GATK-STRELKA_Intersection	8
JU346	B	0.649758	0.649758	GATK-STRELKA_Intersection	8
QG2838	B	1e-05	0.650577	GATK-STRELKA_Intersection	8
JU2587	B	0.136472	0.657134	GATK-STRELKA_Intersection	8
JU2464	B	0.204472	0.661979	GATK-STRELKA_Intersection	8
ECA592	B	1e-05	0.666214	GATK-STRELKA_Intersection	8
JU323	B	0.33076	0.66918	GATK-STRELKA_Intersection	8
JU1409	B	0.324781	0.675159	GATK-STRELKA_Intersection	8
JU2572	B	0.250449	0.677363	GATK-STRELKA_Intersection	8
JU3167	B	0.181084	0.67813	GATK-STRELKA_Intersection	8
JU3228	B	1e-05	0.678399	GATK-STRELKA_Intersection	8
ECA703	B	0.006363	0.679264	GATK-STRELKA_Intersection	8
QG2850	B	1e-05	0.679784	GATK-STRELKA_Intersection	8
CX11276	B	0.052162	0.6801	GATK-STRELKA_Intersection	8
NIC515	B	0.240622	0.680781	GATK-STRELKA_Intersection	8
JU3127	B	1e-05	0.681191	GATK-STRELKA_Intersection	8
XZ1734	B	1e-05	0.682202	GATK-STRELKA_Intersection	8
JU3224	B	1e-05	0.685151	GATK-STRELKA_Intersection	8
NIC269	B	0.314676	0.685264	GATK-STRELKA_Intersection	8
ED3077	B	0.058903	0.687999	GATK-STRELKA_Intersection	8
JU2478	B	0.294737	0.692816	GATK-STRELKA_Intersection	8
QG2854	B	1e-05	0.692835	GATK-STRELKA_Intersection	8
JU2234	B	1e-05	0.694769	GATK-STRELKA_Intersection	8
MY2530	B	0.14056	0.69486	GATK-STRELKA_Intersection	8
JU2576	B	0.695227	0.695227	GATK-STRELKA_Intersection	8
QG556	B	1e-05	0.696168	GATK-STRELKA_Intersection	8
MY2535	B	0.301559	0.698381	GATK-STRELKA_Intersection	8
KR314	B	0.109156	0.698682	GATK-STRELKA_Intersection	8
CX11314	B	1e-05	0.700041	GATK-STRELKA_Intersection	8
QG2823	B	1e-05	0.700065	GATK-STRELKA_Intersection	8
QG557	B	1e-05	0.702463	GATK-STRELKA_Intersection	8
QX1792	B	0.007441	0.703856	GATK-STRELKA_Intersection	8
JU1491	B	0.707196	0.707196	GATK-STRELKA_Intersection	8
LKC34	B	1.3e-05	0.708928	GATK-STRELKA_Intersection	8
NIC274	B	1e-05	0.709943	GATK-STRELKA_Intersection	8
QG2855	B	1e-05	0.712441	GATK-STRELKA_Intersection	8
JU2862	B	0.261111	0.714939	GATK-STRELKA_Intersection	8
QG2836	B	1e-05	0.715113	GATK-STRELKA_Intersection	8
JU2578	B	1e-05	0.719363	GATK-STRELKA_Intersection	8
ECA928	B	1e-05	0.720091	GATK-STRELKA_Intersection	8
JU2513	B	0.052412	0.722815	GATK-STRELKA_Intersection	8
JU1792	B	0.273933	0.722871	GATK-STRELKA_Intersection	8
QX1212	B	1e-05	0.724473	GATK-STRELKA_Intersection	8
QG2811	B	1e-05	0.724991	GATK-STRELKA_Intersection	8
ECA706	B	0.059368	0.727641	GATK-STRELKA_Intersection	8
QG536	B	0.042784	0.730315	GATK-STRELKA_Intersection	8
ED3011	B	1e-05	0.732607	GATK-STRELKA_Intersection	8
CB4856	B	1e-05	0.735422	GATK-STRELKA_Intersection	8
ECA348	B	1e-05	0.736282	GATK-STRELKA_Intersection	8
JU642	B	0.73722	0.73722	GATK-STRELKA_Intersection	8
JU782	B	0.094904	0.737856	GATK-STRELKA_Intersection	8
PS2025	B	1e-05	0.740015	GATK-STRELKA_Intersection	8
JU2586	B	0.151812	0.740241	GATK-STRELKA_Intersection	8
NIC513	B	1e-05	0.741727	GATK-STRELKA_Intersection	8
MY772	B	0.742493	0.742493	GATK-STRELKA_Intersection	8
QG2828	B	0.060204	0.747631	GATK-STRELKA_Intersection	8
ECA349	B	1e-05	0.747771	GATK-STRELKA_Intersection	8
MY2713	B	1e-05	0.747913	GATK-STRELKA_Intersection	8
JU3225	B	0.246611	0.748526	GATK-STRELKA_Intersection	8
DL200	B	0.749018	0.749018	GATK-STRELKA_Intersection	8
JU1246	B	0.757911	0.757911	GATK-STRELKA_Intersection	8
XZ1515	B	1e-05	0.758899	GATK-STRELKA_Intersection	8
NIC514	B	1e-05	0.761805	GATK-STRELKA_Intersection	8
JU2592	B	0.102779	0.76459	GATK-STRELKA_Intersection	8
MY16	B	1e-05	0.766501	GATK-STRELKA_Intersection	8
JU2131	B	0.76752	0.76752	GATK-STRELKA_Intersection	8
QG2932	B	1e-05	0.773108	GATK-STRELKA_Intersection	8
JU3135	B	1e-05	0.774893	GATK-STRELKA_Intersection	8
CX11271	B	0.103785	0.776372	GATK-STRELKA_Intersection	8
JU1666	B	0.785078	0.785078	GATK-STRELKA_Intersection	8
QG2827	B	0.121417	0.786331	GATK-STRELKA_Intersection	8
JU2866	B	1e-05	0.788703	GATK-STRELKA_Intersection	8
JU397	B	0.789521	0.789521	GATK-STRELKA_Intersection	8
MY2693	B	1e-05	0.791529	GATK-STRELKA_Intersection	8
NIC260	B	1e-05	0.792624	GATK-STRELKA_Intersection	8
QX1233	B	1e-05	0.79364	GATK-STRELKA_Intersection	8
QG2873	B	1e-05	0.795895	GATK-STRELKA_Intersection	8
XZ1756	B	1e-05	0.799458	GATK-STRELKA_Intersection	8
QG2857	B	1e-05	0.800037	GATK-STRELKA_Intersection	8
ED3073	B	0.09456	0.800492	GATK-STRELKA_Intersection	8
JU2106	B	0.802609	0.802609	GATK-STRELKA_Intersection	8
JU440	B	0.08809	0.804371	GATK-STRELKA_Intersection	8
JU774	B	1e-05	0.806924	GATK-STRELKA_Intersection	8
ECA930	B	1e-05	0.809858	GATK-STRELKA_Intersection	8
JU311	B	0.099721	0.812618	GATK-STRELKA_Intersection	8
QG2874	B	1e-05	0.818179	GATK-STRELKA_Intersection	8
JU2825	B	0.174445	0.825486	GATK-STRELKA_Intersection	8
QG2824	B	0.045737	0.828249	GATK-STRELKA_Intersection	8
NIC527	B	0.829877	0.829877	GATK-STRELKA_Intersection	8
JU1896	B	1e-05	0.831054	GATK-STRELKA_Intersection	8
QG2835	B	1e-05	0.832196	GATK-STRELKA_Intersection	8
MY679	B	1e-05	0.834163	GATK-STRELKA_Intersection	8
JU1581	B	0.834693	0.834693	GATK-STRELKA_Intersection	8
QG2846	B	1e-05	0.84311	GATK-STRELKA_Intersection	8
JU751	B	0.038493	0.843792	GATK-STRELKA_Intersection	8
XZ1735	B	1e-05	0.844124	GATK-STRELKA_Intersection	8
JU3166	B	0.006067	0.845271	GATK-STRELKA_Intersection	8
JU2141	B	0.847644	0.847644	GATK-STRELKA_Intersection	8
GXW1	B	0.021764	0.847684	GATK-STRELKA_Intersection	8
JU367	B	1e-05	0.85176	GATK-STRELKA_Intersection	8
ED3012	B	1e-05	0.855404	GATK-STRELKA_Intersection	8
QG2843	B	1e-05	0.857574	GATK-STRELKA_Intersection	8
ECA743	B	0.074342	0.860289	GATK-STRELKA_Intersection	8
PB303	B	1e-05	0.875461	GATK-STRELKA_Intersection	8
XZ2019	B	1e-05	0.875745	GATK-STRELKA_Intersection	8
QG2837	B	1e-05	0.876218	GATK-STRELKA_Intersection	8
EG4724	B	0.068652	0.878036	GATK-STRELKA_Intersection	8
ECA701	B	1e-05	0.878695	GATK-STRELKA_Intersection	8
JU2566	B	1e-05	0.878775	GATK-STRELKA_Intersection	8
JU3169	B	1e-05	0.87944	GATK-STRELKA_Intersection	8
JU2593	B	0.069439	0.887613	GATK-STRELKA_Intersection	8
JU2575	B	0.107821	0.892119	GATK-STRELKA_Intersection	8
NIC252	B	1e-05	0.892245	GATK-STRELKA_Intersection	8
JU775	B	0.022923	0.893276	GATK-STRELKA_Intersection	8
RC301	B	1e-05	0.894439	GATK-STRELKA_Intersection	8
CB4855	B	1e-05	0.894611	GATK-STRELKA_Intersection	8
JU1249	B	1e-05	0.898424	GATK-STRELKA_Intersection	8
XZ1672	B	1e-05	0.905244	GATK-STRELKA_Intersection	8
EG4946	B	1e-05	0.906762	GATK-STRELKA_Intersection	8
QG2877	B	0.090881	0.909059	GATK-STRELKA_Intersection	8
WN2066	B	0.087014	0.912926	GATK-STRELKA_Intersection	8
QX1793	B	1e-05	0.914008	GATK-STRELKA_Intersection	8
MY2585	B	0.047282	0.914908	GATK-STRELKA_Intersection	8
NIC1107	B	0.08393	0.91601	GATK-STRELKA_Intersection	8
ED3005	B	1e-05	0.917265	GATK-STRELKA_Intersection	8
NIC251	B	1e-05	0.921898	GATK-STRELKA_Intersection	8
JU1793	B	0.923695	0.923695	GATK-STRELKA_Intersection	8
CB4854	B	1e-05	0.926335	GATK-STRELKA_Intersection	8
JU1580	B	0.926449	0.926449	GATK-STRELKA_Intersection	8
NIC231	B	0.00232	0.931375	GATK-STRELKA_Intersection	8
JU393	B	0.931449	0.931449	GATK-STRELKA_Intersection	8
ECA724	B	1e-05	0.93876	GATK-STRELKA_Intersection	8
ED3048	B	1e-05	0.947525	GATK-STRELKA_Intersection	8
ECA593	B	1e-05	0.948833	GATK-STRELKA_Intersection	8
XZ1516	B	1e-05	0.950183	GATK-STRELKA_Intersection	8
NIC256	B	1e-05	0.950835	GATK-STRELKA_Intersection	8
JU1934	B	0.956176	0.956176	GATK-STRELKA_Intersection	8
MY2741	B	1e-05	0.965188	GATK-STRELKA_Intersection	8
JU1200	B	1e-05	0.970549	GATK-STRELKA_Intersection	8
JU3140	B	0.974887	0.974887	GATK-STRELKA_Intersection	8
ECA189	B	1e-05	0.976507	GATK-STRELKA_Intersection	8
NIC501	B	0.982331	0.982331	GATK-STRELKA_Intersection	8
ECA372	B	1e-05	0.991144	GATK-STRELKA_Intersection	8
MY795	B	1e-05	0.992851	GATK-STRELKA_Intersection	8
QX1794	B	1e-05	0.996547	GATK-STRELKA_Intersection	8
ECA807	B	1e-05	0.998665	GATK-STRELKA_Intersection	8
N2	B	1e-05	0.999922	GATK-STRELKA_Intersection	8
JU2581	B	1e-05	0.999923	GATK-STRELKA_Intersection	8
ECA705	B	1e-05	0.999924	GATK-STRELKA_Intersection	8
JU1568	B	1e-05	0.999924	GATK-STRELKA_Intersection	8
JU3132	B	0.999924	0.999924	GATK-STRELKA_Intersection	8
JU2016	B	1e-05	0.999925	GATK-STRELKA_Intersection	8
JU2829	B	1e-05	0.999925	GATK-STRELKA_Intersection	8
ECA778	B	1e-05	0.999926	GATK-STRELKA_Intersection	8
BRC20067	B	1e-05	0.999929	GATK-STRELKA_Intersection	8
NIC258	B	1e-05	0.999929	GATK-STRELKA_Intersection	8
CB4851	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
CB4853	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
CB4857	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
CB4858	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
CX11292	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA191	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA252	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA347	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA36	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA363	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA396	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA710	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA712	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA722	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA723	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA730	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA738	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA740	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA741	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA742	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA744	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA745	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA746	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA760	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA768	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA777	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
ECA812	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU1088	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU1172	B	1e-05	0.99993	GATK-STRELKA_Intersection	8
JU1213	B	0.99993	0.99993	GATK-STRELKA_Intersection	8
