samples	cluster	frac_cluster	max_frac	analysis_type	K
ECA36	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA723	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1568	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA746	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA742	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2257	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2570	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2016	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU310	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA760	D	0.99992	0.99992	DIVERGENT-MASKED_Complete	9
ECA741	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1666	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
PB303	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU367	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
MY2585	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA363	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1249	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA722	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
NIC501	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
N2	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA701	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2878	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA347	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA745	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2600	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA740	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
XZ1514	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1530	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
CB4856	D	0.99992	0.99992	DIVERGENT-MASKED_Complete	9
QG2932	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
RC301	D	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
QX1792	E	0.255537	0.28215	DIVERGENT-MASKED_Complete	9
NIC265	E	1e-05	0.300415	DIVERGENT-MASKED_Complete	9
JU2829	E	0.265331	0.324977	DIVERGENT-MASKED_Complete	9
QX1791	E	0.18953	0.333077	DIVERGENT-MASKED_Complete	9
JU3144	E	1.2e-05	0.338525	DIVERGENT-MASKED_Complete	9
JU642	E	1.2e-05	0.345858	DIVERGENT-MASKED_Complete	9
XZ2020	E	0.325287	0.354298	DIVERGENT-MASKED_Complete	9
CX11254	E	0.354942	0.354942	DIVERGENT-MASKED_Complete	9
JU323	E	1e-05	0.35525	DIVERGENT-MASKED_Complete	9
QW947	E	1e-05	0.359303	DIVERGENT-MASKED_Complete	9
EG4349	E	1e-05	0.360788	DIVERGENT-MASKED_Complete	9
JU1400	E	1e-05	0.373582	DIVERGENT-MASKED_Complete	9
JU1409	E	1e-05	0.377482	DIVERGENT-MASKED_Complete	9
JU3127	E	0.112581	0.378859	DIVERGENT-MASKED_Complete	9
NIC251	E	1e-05	0.382491	DIVERGENT-MASKED_Complete	9
JU561	E	1e-05	0.387842	DIVERGENT-MASKED_Complete	9
JU2581	E	0.369295	0.390706	DIVERGENT-MASKED_Complete	9
JU1652	E	1e-05	0.39933	DIVERGENT-MASKED_Complete	9
CX11285	E	0.409829	0.411443	DIVERGENT-MASKED_Complete	9
JU2007	E	1e-05	0.411581	DIVERGENT-MASKED_Complete	9
NIC195	E	1e-05	0.411591	DIVERGENT-MASKED_Complete	9
NIC529	E	1e-05	0.41333	DIVERGENT-MASKED_Complete	9
QG2836	E	1e-05	0.415096	DIVERGENT-MASKED_Complete	9
JU1440	E	1e-05	0.418482	DIVERGENT-MASKED_Complete	9
QG2813	E	1e-05	0.422129	DIVERGENT-MASKED_Complete	9
CX11307	E	0.423244	0.423244	DIVERGENT-MASKED_Complete	9
NIC1	E	1e-05	0.426203	DIVERGENT-MASKED_Complete	9
JU2526	E	1e-05	0.427506	DIVERGENT-MASKED_Complete	9
MY2147	E	1e-05	0.429712	DIVERGENT-MASKED_Complete	9
EG4725	E	1e-05	0.433166	DIVERGENT-MASKED_Complete	9
JU2316	E	1e-05	0.435094	DIVERGENT-MASKED_Complete	9
JU3280	E	1e-05	0.437308	DIVERGENT-MASKED_Complete	9
JU2586	E	1e-05	0.442095	DIVERGENT-MASKED_Complete	9
QG2835	E	1e-05	0.44299	DIVERGENT-MASKED_Complete	9
JU2800	E	1e-05	0.443664	DIVERGENT-MASKED_Complete	9
JU2862	E	0.035178	0.44431	DIVERGENT-MASKED_Complete	9
JU774	E	1e-05	0.445857	DIVERGENT-MASKED_Complete	9
NIC526	E	1e-05	0.447307	DIVERGENT-MASKED_Complete	9
ECA923	E	0.37057	0.451651	DIVERGENT-MASKED_Complete	9
MY2573	E	1e-05	0.453868	DIVERGENT-MASKED_Complete	9
JT11398	E	1e-05	0.455458	DIVERGENT-MASKED_Complete	9
ED3049	E	1e-05	0.456734	DIVERGENT-MASKED_Complete	9
NIC522	E	1e-05	0.457039	DIVERGENT-MASKED_Complete	9
ED3046	E	1e-05	0.459667	DIVERGENT-MASKED_Complete	9
JU3125	E	1e-05	0.461178	DIVERGENT-MASKED_Complete	9
NIC272	E	1e-05	0.463488	DIVERGENT-MASKED_Complete	9
JU2906	E	1e-05	0.467472	DIVERGENT-MASKED_Complete	9
EG4724	E	1e-05	0.47875	DIVERGENT-MASKED_Complete	9
XZ1734	E	1e-05	0.479916	DIVERGENT-MASKED_Complete	9
QG2075	E	0.202357	0.480332	DIVERGENT-MASKED_Complete	9
WN2002	E	1e-05	0.481332	DIVERGENT-MASKED_Complete	9
JU2017	E	0.245596	0.494058	DIVERGENT-MASKED_Complete	9
JU1395	E	1e-05	0.496093	DIVERGENT-MASKED_Complete	9
NIC242	E	1e-05	0.508904	DIVERGENT-MASKED_Complete	9
JU2907	E	1e-05	0.510669	DIVERGENT-MASKED_Complete	9
ECA349	E	0.510716	0.510716	DIVERGENT-MASKED_Complete	9
MY1	E	1e-05	0.514923	DIVERGENT-MASKED_Complete	9
NIC527	E	1e-05	0.515987	DIVERGENT-MASKED_Complete	9
NIC515	E	1e-05	0.517191	DIVERGENT-MASKED_Complete	9
JU2593	E	0.162393	0.519515	DIVERGENT-MASKED_Complete	9
CB4852	E	1e-05	0.519578	DIVERGENT-MASKED_Complete	9
JU2866	E	0.521284	0.521284	DIVERGENT-MASKED_Complete	9
AB1	E	1e-05	0.522561	DIVERGENT-MASKED_Complete	9
QG557	E	0.522911	0.522911	DIVERGENT-MASKED_Complete	9
NIC513	E	1e-05	0.523365	DIVERGENT-MASKED_Complete	9
ED3005	E	1e-05	0.525488	DIVERGENT-MASKED_Complete	9
CB4854	E	1e-05	0.525843	DIVERGENT-MASKED_Complete	9
CX11276	E	0.129453	0.528957	DIVERGENT-MASKED_Complete	9
JU2841	E	1e-05	0.529712	DIVERGENT-MASKED_Complete	9
MY10	E	1e-05	0.53217	DIVERGENT-MASKED_Complete	9
JU2587	E	1e-05	0.535346	DIVERGENT-MASKED_Complete	9
JU258	E	1e-05	0.536023	DIVERGENT-MASKED_Complete	9
JU3228	E	1e-05	0.536195	DIVERGENT-MASKED_Complete	9
CB4857	E	0.462286	0.537644	DIVERGENT-MASKED_Complete	9
CX11262	E	0.537789	0.537789	DIVERGENT-MASKED_Complete	9
JU847	E	1e-05	0.540422	DIVERGENT-MASKED_Complete	9
BRC20263	E	1e-05	0.544523	DIVERGENT-MASKED_Complete	9
WN2063	E	1e-05	0.548352	DIVERGENT-MASKED_Complete	9
ED3052	E	1e-05	0.554888	DIVERGENT-MASKED_Complete	9
ED3017	E	1e-05	0.556906	DIVERGENT-MASKED_Complete	9
NIC199	E	1e-05	0.558339	DIVERGENT-MASKED_Complete	9
JU2519	E	1e-05	0.560083	DIVERGENT-MASKED_Complete	9
JU3134	E	1e-05	0.564721	DIVERGENT-MASKED_Complete	9
JU830	E	1e-05	0.566027	DIVERGENT-MASKED_Complete	9
MY2535	E	1e-05	0.567982	DIVERGENT-MASKED_Complete	9
XZ1756	E	0.376924	0.569874	DIVERGENT-MASKED_Complete	9
JU2534	E	1e-05	0.570841	DIVERGENT-MASKED_Complete	9
JU2576	E	1e-05	0.57096	DIVERGENT-MASKED_Complete	9
JU3137	E	1e-05	0.571463	DIVERGENT-MASKED_Complete	9
NIC2	E	1e-05	0.571889	DIVERGENT-MASKED_Complete	9
JU3224	E	0.021877	0.573844	DIVERGENT-MASKED_Complete	9
JU2811	E	1e-05	0.574882	DIVERGENT-MASKED_Complete	9
NIC231	E	1e-05	0.577429	DIVERGENT-MASKED_Complete	9
JU2234	E	1e-05	0.582211	DIVERGENT-MASKED_Complete	9
MY2212	E	1e-05	0.582912	DIVERGENT-MASKED_Complete	9
NIC514	E	1e-05	0.584506	DIVERGENT-MASKED_Complete	9
MY2713	E	1e-05	0.585662	DIVERGENT-MASKED_Complete	9
NIC207	E	1e-05	0.585707	DIVERGENT-MASKED_Complete	9
MY772	E	1e-05	0.585958	DIVERGENT-MASKED_Complete	9
NIC255	E	1e-05	0.58604	DIVERGENT-MASKED_Complete	9
JU2478	E	0.049822	0.586932	DIVERGENT-MASKED_Complete	9
DL200	E	1e-05	0.587053	DIVERGENT-MASKED_Complete	9
NIC258	E	1e-05	0.58889	DIVERGENT-MASKED_Complete	9
ECA743	E	0.589496	0.589496	DIVERGENT-MASKED_Complete	9
QG2828	E	1e-05	0.590168	DIVERGENT-MASKED_Complete	9
JU2001	E	1e-05	0.594371	DIVERGENT-MASKED_Complete	9
NIC269	E	1e-05	0.595577	DIVERGENT-MASKED_Complete	9
MY2453	E	1e-05	0.595776	DIVERGENT-MASKED_Complete	9
QG2877	E	1e-05	0.597404	DIVERGENT-MASKED_Complete	9
QG2825	E	1e-05	0.602476	DIVERGENT-MASKED_Complete	9
JU1581	E	1e-05	0.602722	DIVERGENT-MASKED_Complete	9
NIC275	E	1e-05	0.60299	DIVERGENT-MASKED_Complete	9
JU1200	E	1e-05	0.604102	DIVERGENT-MASKED_Complete	9
NIC528	E	1e-05	0.606428	DIVERGENT-MASKED_Complete	9
CB4932	E	1e-05	0.609177	DIVERGENT-MASKED_Complete	9
JU3166	E	1e-05	0.610242	DIVERGENT-MASKED_Complete	9
QG2838	E	1e-05	0.614371	DIVERGENT-MASKED_Complete	9
JU3135	E	1e-05	0.617655	DIVERGENT-MASKED_Complete	9
JU751	E	1e-05	0.617703	DIVERGENT-MASKED_Complete	9
NIC268	E	0.159199	0.618812	DIVERGENT-MASKED_Complete	9
JU3167	E	1e-05	0.623276	DIVERGENT-MASKED_Complete	9
JU3141	E	1e-05	0.62449	DIVERGENT-MASKED_Complete	9
JU1896	E	1e-05	0.627037	DIVERGENT-MASKED_Complete	9
JU1543	E	1e-05	0.628164	DIVERGENT-MASKED_Complete	9
ED3040	E	1e-05	0.628582	DIVERGENT-MASKED_Complete	9
JU393	E	1e-05	0.634551	DIVERGENT-MASKED_Complete	9
QX1212	E	0.325146	0.636129	DIVERGENT-MASKED_Complete	9
QG2823	E	1e-05	0.637343	DIVERGENT-MASKED_Complete	9
MY16	E	0.640018	0.640018	DIVERGENT-MASKED_Complete	9
WN2050	E	1e-05	0.641388	DIVERGENT-MASKED_Complete	9
MY2693	E	1e-05	0.641934	DIVERGENT-MASKED_Complete	9
LKC34	E	1e-05	0.644881	DIVERGENT-MASKED_Complete	9
JU440	E	1e-05	0.647103	DIVERGENT-MASKED_Complete	9
JU3128	E	1e-05	0.647542	DIVERGENT-MASKED_Complete	9
JU775	E	1e-05	0.653359	DIVERGENT-MASKED_Complete	9
ECA930	E	1e-05	0.653678	DIVERGENT-MASKED_Complete	9
WN2064	E	1e-05	0.654034	DIVERGENT-MASKED_Complete	9
ECA369	E	1e-05	0.655705	DIVERGENT-MASKED_Complete	9
ECA593	E	0.341852	0.658078	DIVERGENT-MASKED_Complete	9
NIC523	E	1e-05	0.658306	DIVERGENT-MASKED_Complete	9
EG4347	E	0.030166	0.658562	DIVERGENT-MASKED_Complete	9
NIC166	E	1e-05	0.662632	DIVERGENT-MASKED_Complete	9
QG2827	E	1e-05	0.6645	DIVERGENT-MASKED_Complete	9
XZ1515	E	0.665521	0.665521	DIVERGENT-MASKED_Complete	9
NIC1049	E	1e-05	0.666714	DIVERGENT-MASKED_Complete	9
PX179	E	1e-05	0.667723	DIVERGENT-MASKED_Complete	9
DL226	E	0.323535	0.668022	DIVERGENT-MASKED_Complete	9
ED3012	E	1e-05	0.668867	DIVERGENT-MASKED_Complete	9
QG2824	E	1e-05	0.67056	DIVERGENT-MASKED_Complete	9
ECA928	E	0.67215	0.67215	DIVERGENT-MASKED_Complete	9
JU346	E	1e-05	0.672839	DIVERGENT-MASKED_Complete	9
QG2875	E	1e-05	0.681227	DIVERGENT-MASKED_Complete	9
MY518	E	1e-05	0.686155	DIVERGENT-MASKED_Complete	9
JU2141	E	1e-05	0.688402	DIVERGENT-MASKED_Complete	9
CX11314	E	0.310005	0.689925	DIVERGENT-MASKED_Complete	9
QX1233	E	0.308242	0.691688	DIVERGENT-MASKED_Complete	9
WN2033	E	1e-05	0.691736	DIVERGENT-MASKED_Complete	9
JU1246	E	1e-05	0.697205	DIVERGENT-MASKED_Complete	9
JU2853	E	1e-05	0.699142	DIVERGENT-MASKED_Complete	9
MY920	E	1e-05	0.69917	DIVERGENT-MASKED_Complete	9
JU3132	E	1e-05	0.699252	DIVERGENT-MASKED_Complete	9
CB4853	E	0.298676	0.701254	DIVERGENT-MASKED_Complete	9
ED3011	E	1e-05	0.701738	DIVERGENT-MASKED_Complete	9
JU2879	E	0.705094	0.705094	DIVERGENT-MASKED_Complete	9
ECA710	E	0.708515	0.708515	DIVERGENT-MASKED_Complete	9
CX11271	E	1.9e-05	0.709723	DIVERGENT-MASKED_Complete	9
ECA640	E	0.283165	0.716765	DIVERGENT-MASKED_Complete	9
WN2001	E	1e-05	0.717848	DIVERGENT-MASKED_Complete	9
JU2619	E	0.141102	0.721415	DIVERGENT-MASKED_Complete	9
QX1794	E	0.723341	0.723341	DIVERGENT-MASKED_Complete	9
JU2572	E	1e-05	0.729506	DIVERGENT-MASKED_Complete	9
JU2513	E	1e-05	0.736205	DIVERGENT-MASKED_Complete	9
JU2578	E	1e-05	0.736947	DIVERGENT-MASKED_Complete	9
QG2857	E	1e-05	0.737997	DIVERGENT-MASKED_Complete	9
CB4855	E	0.2616	0.73833	DIVERGENT-MASKED_Complete	9
QG2855	E	1e-05	0.740021	DIVERGENT-MASKED_Complete	9
JU1792	E	1e-05	0.741185	DIVERGENT-MASKED_Complete	9
JU2464	E	1e-05	0.74146	DIVERGENT-MASKED_Complete	9
NIC276	E	1e-05	0.742856	DIVERGENT-MASKED_Complete	9
PB306	E	0.743663	0.743663	DIVERGENT-MASKED_Complete	9
QG2811	E	1e-05	0.745667	DIVERGENT-MASKED_Complete	9
JU3282	E	1e-05	0.745874	DIVERGENT-MASKED_Complete	9
NIC267	E	1e-05	0.746536	DIVERGENT-MASKED_Complete	9
NIC274	E	1e-05	0.746692	DIVERGENT-MASKED_Complete	9
NIC260	E	1e-05	0.747402	DIVERGENT-MASKED_Complete	9
PS2025	E	0.754253	0.754253	DIVERGENT-MASKED_Complete	9
MY2741	E	1e-05	0.758275	DIVERGENT-MASKED_Complete	9
QG2854	E	1e-05	0.760106	DIVERGENT-MASKED_Complete	9
XZ2018	E	1e-05	0.762761	DIVERGENT-MASKED_Complete	9
CX11315	E	0.171441	0.771552	DIVERGENT-MASKED_Complete	9
JU3225	E	1e-05	0.773899	DIVERGENT-MASKED_Complete	9
CX11264	E	0.777349	0.777349	DIVERGENT-MASKED_Complete	9
JU1586	E	1e-05	0.780787	DIVERGENT-MASKED_Complete	9
JU782	E	1e-05	0.783612	DIVERGENT-MASKED_Complete	9
JU2522	E	1e-05	0.786113	DIVERGENT-MASKED_Complete	9
QG2846	E	0.011218	0.786413	DIVERGENT-MASKED_Complete	9
XZ1735	E	1e-05	0.786659	DIVERGENT-MASKED_Complete	9
JU360	E	1e-05	0.79254	DIVERGENT-MASKED_Complete	9
NIC261	E	1e-05	0.800394	DIVERGENT-MASKED_Complete	9
JU3169	E	1e-05	0.803809	DIVERGENT-MASKED_Complete	9
QG2841	E	1e-05	0.804126	DIVERGENT-MASKED_Complete	9
NIC266	E	1e-05	0.817752	DIVERGENT-MASKED_Complete	9
JU397	E	1e-05	0.821467	DIVERGENT-MASKED_Complete	9
JU2131	E	1e-05	0.82167	DIVERGENT-MASKED_Complete	9
QG556	E	0.833321	0.833321	DIVERGENT-MASKED_Complete	9
XZ1672	E	0.159908	0.835516	DIVERGENT-MASKED_Complete	9
JU1242	E	1e-05	0.836354	DIVERGENT-MASKED_Complete	9
JU2575	E	1e-05	0.840245	DIVERGENT-MASKED_Complete	9
JU1934	E	1e-05	0.840644	DIVERGENT-MASKED_Complete	9
JU2106	E	1e-05	0.842965	DIVERGENT-MASKED_Complete	9
ECA594	E	0.847368	0.847368	DIVERGENT-MASKED_Complete	9
JU2592	E	1e-05	0.84948	DIVERGENT-MASKED_Complete	9
JU2566	E	1e-05	0.853436	DIVERGENT-MASKED_Complete	9
NIC511	E	1e-05	0.855118	DIVERGENT-MASKED_Complete	9
NIC1107	E	1e-05	0.855292	DIVERGENT-MASKED_Complete	9
NIC1119	E	1e-05	0.856018	DIVERGENT-MASKED_Complete	9
QX1793	E	0.858742	0.858742	DIVERGENT-MASKED_Complete	9
QG536	E	1e-05	0.859831	DIVERGENT-MASKED_Complete	9
JU1213	E	1e-05	0.864737	DIVERGENT-MASKED_Complete	9
ECA372	E	0.867736	0.867736	DIVERGENT-MASKED_Complete	9
ECA705	E	0.868406	0.868406	DIVERGENT-MASKED_Complete	9
DL238	E	1e-05	0.870003	DIVERGENT-MASKED_Complete	9
MY795	E	1e-05	0.876514	DIVERGENT-MASKED_Complete	9
WN2066	E	1e-05	0.87989	DIVERGENT-MASKED_Complete	9
JU1808	E	1e-05	0.885926	DIVERGENT-MASKED_Complete	9
ECA724	E	0.105963	0.893967	DIVERGENT-MASKED_Complete	9
NIC262	E	1e-05	0.894349	DIVERGENT-MASKED_Complete	9
MY2530	E	1e-05	0.897587	DIVERGENT-MASKED_Complete	9
ECA348	E	0.898898	0.898898	DIVERGENT-MASKED_Complete	9
JU1212	E	1e-05	0.899019	DIVERGENT-MASKED_Complete	9
ECA189	E	0.899029	0.899029	DIVERGENT-MASKED_Complete	9
JU311	E	1e-05	0.904605	DIVERGENT-MASKED_Complete	9
NIC3	E	1e-05	0.905771	DIVERGENT-MASKED_Complete	9
QG2874	E	1e-05	0.906462	DIVERGENT-MASKED_Complete	9
QG2873	E	1e-05	0.906639	DIVERGENT-MASKED_Complete	9
KR314	E	0.027731	0.907422	DIVERGENT-MASKED_Complete	9
ECA592	E	0.907815	0.907815	DIVERGENT-MASKED_Complete	9
ED3077	E	1e-05	0.908352	DIVERGENT-MASKED_Complete	9
GXW1	E	1e-05	0.911432	DIVERGENT-MASKED_Complete	9
QG2818	E	1e-05	0.912594	DIVERGENT-MASKED_Complete	9
ECA712	E	0.085283	0.914643	DIVERGENT-MASKED_Complete	9
JU1580	E	1e-05	0.922997	DIVERGENT-MASKED_Complete	9
ECA703	E	1e-05	0.931355	DIVERGENT-MASKED_Complete	9
MY18	E	1e-05	0.931436	DIVERGENT-MASKED_Complete	9
EG4946	E	1e-05	0.932415	DIVERGENT-MASKED_Complete	9
NIC236	E	1e-05	0.935751	DIVERGENT-MASKED_Complete	9
XZ1513	E	0.942438	0.942438	DIVERGENT-MASKED_Complete	9
JU1491	E	1e-05	0.944466	DIVERGENT-MASKED_Complete	9
JU3291	E	1e-05	0.945038	DIVERGENT-MASKED_Complete	9
QG2832	E	1e-05	0.945434	DIVERGENT-MASKED_Complete	9
QG2837	E	1e-05	0.951481	DIVERGENT-MASKED_Complete	9
NIC277	E	1e-05	0.960765	DIVERGENT-MASKED_Complete	9
XZ2019	E	1e-05	0.965522	DIVERGENT-MASKED_Complete	9
ED3073	E	1e-05	0.967693	DIVERGENT-MASKED_Complete	9
NIC259	E	1e-05	0.970925	DIVERGENT-MASKED_Complete	9
ED3048	E	1e-05	0.983995	DIVERGENT-MASKED_Complete	9
ECA730	E	1e-05	0.999905	DIVERGENT-MASKED_Complete	9
JU394	E	1e-05	0.999911	DIVERGENT-MASKED_Complete	9
JU406	E	1e-05	0.999912	DIVERGENT-MASKED_Complete	9
JU3140	E	1e-05	0.999913	DIVERGENT-MASKED_Complete	9
JU2825	E	1e-05	0.999914	DIVERGENT-MASKED_Complete	9
XZ1516	E	1e-05	0.999915	DIVERGENT-MASKED_Complete	9
JU792	E	1e-05	0.999915	DIVERGENT-MASKED_Complete	9
ECA812	E	1.5e-05	0.999915	DIVERGENT-MASKED_Complete	9
ECA396	E	1e-05	0.999916	DIVERGENT-MASKED_Complete	9
ECA807	E	1.3e-05	0.999917	DIVERGENT-MASKED_Complete	9
BRC20067	E	1e-05	0.999918	DIVERGENT-MASKED_Complete	9
JU2466	E	1e-05	0.999918	DIVERGENT-MASKED_Complete	9
ECA706	E	1e-05	0.999918	DIVERGENT-MASKED_Complete	9
ECA744	E	1e-05	0.999919	DIVERGENT-MASKED_Complete	9
NIC271	E	1e-05	0.999919	DIVERGENT-MASKED_Complete	9
QG2843	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1793	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
NIC256	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
MY679	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2565	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA777	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA733	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2838	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
QG2850	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA191	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
LSJ1	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA768	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
QX1211	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
CX11292	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2250	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1088	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA252	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA778	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
CB4858	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
NIC252	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA738	E	0.99992	0.99992	DIVERGENT-MASKED_Complete	9
JU2610	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU3226	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1172	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU778	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA732	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
CB4851	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
MY23	E	0.99992	0.99992	DIVERGENT-MASKED_Complete	9
ECA36	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA723	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1568	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA746	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA742	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2257	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2570	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2016	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU310	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA760	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA741	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1666	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
PB303	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU367	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
MY2585	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA363	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1249	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA722	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
NIC501	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
N2	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA701	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2878	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA347	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA745	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU2600	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
ECA740	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
XZ1514	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
JU1530	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
CB4856	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
QG2932	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
RC301	E	1e-05	0.99992	DIVERGENT-MASKED_Complete	9
QX1792	F	1e-05	0.28215	DIVERGENT-MASKED_Complete	9
NIC265	F	0.214156	0.300415	DIVERGENT-MASKED_Complete	9
JU2829	F	1e-05	0.324977	DIVERGENT-MASKED_Complete	9
QX1791	F	1e-05	0.333077	DIVERGENT-MASKED_Complete	9
JU3144	F	1.2e-05	0.338525	DIVERGENT-MASKED_Complete	9
JU642	F	1.8e-05	0.345858	DIVERGENT-MASKED_Complete	9
XZ2020	F	1e-05	0.354298	DIVERGENT-MASKED_Complete	9
CX11254	F	1e-05	0.354942	DIVERGENT-MASKED_Complete	9
JU323	F	1e-05	0.35525	DIVERGENT-MASKED_Complete	9
QW947	F	0.028868	0.359303	DIVERGENT-MASKED_Complete	9
EG4349	F	1e-05	0.360788	DIVERGENT-MASKED_Complete	9
JU1400	F	1e-05	0.373582	DIVERGENT-MASKED_Complete	9
JU1409	F	1e-05	0.377482	DIVERGENT-MASKED_Complete	9
JU3127	F	1e-05	0.378859	DIVERGENT-MASKED_Complete	9
NIC251	F	0.382491	0.382491	DIVERGENT-MASKED_Complete	9
JU561	F	1e-05	0.387842	DIVERGENT-MASKED_Complete	9
JU2581	F	1e-05	0.390706	DIVERGENT-MASKED_Complete	9
JU1652	F	1e-05	0.39933	DIVERGENT-MASKED_Complete	9
CX11285	F	1e-05	0.411443	DIVERGENT-MASKED_Complete	9
JU2007	F	1e-05	0.411581	DIVERGENT-MASKED_Complete	9
NIC195	F	0.068021	0.411591	DIVERGENT-MASKED_Complete	9
NIC529	F	1e-05	0.41333	DIVERGENT-MASKED_Complete	9
QG2836	F	1e-05	0.415096	DIVERGENT-MASKED_Complete	9
JU1440	F	1e-05	0.418482	DIVERGENT-MASKED_Complete	9
QG2813	F	1e-05	0.422129	DIVERGENT-MASKED_Complete	9
CX11307	F	1e-05	0.423244	DIVERGENT-MASKED_Complete	9
NIC1	F	1e-05	0.426203	DIVERGENT-MASKED_Complete	9
