samples	cluster	frac_cluster	max_frac	analysis_type	K
JU2141	D	1e-05	0.754261	GATK-STRELKA_Intersection_Complete	15
JU1580	D	1e-05	0.758627	GATK-STRELKA_Intersection_Complete	15
JU1792	D	1e-05	0.7588	GATK-STRELKA_Intersection_Complete	15
ECA640	D	1e-05	0.759235	GATK-STRELKA_Intersection_Complete	15
XZ2018	D	1e-05	0.762264	GATK-STRELKA_Intersection_Complete	15
JU3282	D	1.8e-05	0.763282	GATK-STRELKA_Intersection_Complete	15
JU2131	D	1e-05	0.764109	GATK-STRELKA_Intersection_Complete	15
CB4853	D	1e-05	0.766751	GATK-STRELKA_Intersection_Complete	15
PX179	D	1e-05	0.767353	GATK-STRELKA_Intersection_Complete	15
CX11262	D	1e-05	0.767897	GATK-STRELKA_Intersection_Complete	15
JU2866	D	1e-05	0.772369	GATK-STRELKA_Intersection_Complete	15
QG2818	D	1e-05	0.777657	GATK-STRELKA_Intersection_Complete	15
QG2877	D	1e-05	0.780307	GATK-STRELKA_Intersection_Complete	15
QG557	D	1e-05	0.782002	GATK-STRELKA_Intersection_Complete	15
JU2838	D	1e-05	0.782119	GATK-STRELKA_Intersection_Complete	15
JU393	D	1e-05	0.78329	GATK-STRELKA_Intersection_Complete	15
NIC260	D	1e-05	0.783553	GATK-STRELKA_Intersection_Complete	15
PB306	D	1e-05	0.78666	GATK-STRELKA_Intersection_Complete	15
ECA592	D	1e-05	0.78885	GATK-STRELKA_Intersection_Complete	15
JU1581	D	1e-05	0.788903	GATK-STRELKA_Intersection_Complete	15
JU367	D	1e-05	0.789473	GATK-STRELKA_Intersection_Complete	15
JU397	D	1e-05	0.806296	GATK-STRELKA_Intersection_Complete	15
ED3005	D	1.2e-05	0.807015	GATK-STRELKA_Intersection_Complete	15
JU2513	D	1e-05	0.811107	GATK-STRELKA_Intersection_Complete	15
JU1586	D	1e-05	0.812412	GATK-STRELKA_Intersection_Complete	15
JU311	D	1e-05	0.813216	GATK-STRELKA_Intersection_Complete	15
JU1172	D	1e-05	0.820688	GATK-STRELKA_Intersection_Complete	15
XZ1735	D	1e-05	0.821815	GATK-STRELKA_Intersection_Complete	15
ED3048	D	1e-05	0.825998	GATK-STRELKA_Intersection_Complete	15
JU2592	D	1e-05	0.829473	GATK-STRELKA_Intersection_Complete	15
JU1242	D	1e-05	0.831104	GATK-STRELKA_Intersection_Complete	15
JU1395	D	1e-05	0.832446	GATK-STRELKA_Intersection_Complete	15
JU3169	D	1e-05	0.836098	GATK-STRELKA_Intersection_Complete	15
ECA349	D	1e-05	0.837437	GATK-STRELKA_Intersection_Complete	15
QX1233	D	1e-05	0.84079	GATK-STRELKA_Intersection_Complete	15
CX11264	D	1e-05	0.842321	GATK-STRELKA_Intersection_Complete	15
JU1249	D	1.2e-05	0.842331	GATK-STRELKA_Intersection_Complete	15
JU2593	D	1e-05	0.847753	GATK-STRELKA_Intersection_Complete	15
CB4855	D	1e-05	0.852219	GATK-STRELKA_Intersection_Complete	15
GXW1	D	1e-05	0.853586	GATK-STRELKA_Intersection_Complete	15
MY2530	D	1e-05	0.85431	GATK-STRELKA_Intersection_Complete	15
JU2575	D	1e-05	0.854723	GATK-STRELKA_Intersection_Complete	15
JU1213	D	1e-05	0.860082	GATK-STRELKA_Intersection_Complete	15
NIC1107	D	1e-05	0.862366	GATK-STRELKA_Intersection_Complete	15
WN2066	D	1e-05	0.864397	GATK-STRELKA_Intersection_Complete	15
JU1934	D	1e-05	0.871585	GATK-STRELKA_Intersection_Complete	15
CX11315	D	1e-05	0.872388	GATK-STRELKA_Intersection_Complete	15
JU2466	D	1e-05	0.875431	GATK-STRELKA_Intersection_Complete	15
JU775	D	1e-05	0.875893	GATK-STRELKA_Intersection_Complete	15
PB303	D	1e-05	0.88289	GATK-STRELKA_Intersection_Complete	15
JU2566	D	1e-05	0.890868	GATK-STRELKA_Intersection_Complete	15
NIC256	D	1.2e-05	0.897415	GATK-STRELKA_Intersection_Complete	15
ECA724	D	1e-05	0.900263	GATK-STRELKA_Intersection_Complete	15
MY679	D	1e-05	0.902438	GATK-STRELKA_Intersection_Complete	15
CB4852	D	1e-05	0.906065	GATK-STRELKA_Intersection_Complete	15
ECA710	D	0.089528	0.910342	GATK-STRELKA_Intersection_Complete	15
MY2585	D	1e-05	0.917715	GATK-STRELKA_Intersection_Complete	15
QX1212	D	1e-05	0.920905	GATK-STRELKA_Intersection_Complete	15
QG2837	D	1e-05	0.921874	GATK-STRELKA_Intersection_Complete	15
JU3132	D	1e-05	0.942579	GATK-STRELKA_Intersection_Complete	15
MY2693	D	1e-05	0.954181	GATK-STRELKA_Intersection_Complete	15
QX1793	D	1e-05	0.95422	GATK-STRELKA_Intersection_Complete	15
LSJ1	D	1e-05	0.974117	GATK-STRELKA_Intersection_Complete	15
N2	D	1e-05	0.977891	GATK-STRELKA_Intersection_Complete	15
MY795	D	1e-05	0.978011	GATK-STRELKA_Intersection_Complete	15
ECA701	D	1e-05	0.987704	GATK-STRELKA_Intersection_Complete	15
RC301	D	1e-05	0.998661	GATK-STRELKA_Intersection_Complete	15
ECA812	D	0.999842	0.999842	GATK-STRELKA_Intersection_Complete	15
ECA732	D	1e-05	0.999848	GATK-STRELKA_Intersection_Complete	15
ECA746	D	1e-05	0.999848	GATK-STRELKA_Intersection_Complete	15
ECA768	D	0.999849	0.999849	GATK-STRELKA_Intersection_Complete	15
JU3226	D	1e-05	0.999849	GATK-STRELKA_Intersection_Complete	15
JU2570	D	1e-05	0.999851	GATK-STRELKA_Intersection_Complete	15
ECA191	D	1e-05	0.999853	GATK-STRELKA_Intersection_Complete	15
ECA742	D	1.3e-05	0.999853	GATK-STRELKA_Intersection_Complete	15
QX1211	D	1.1e-05	0.999853	GATK-STRELKA_Intersection_Complete	15
XZ2019	D	1e-05	0.999853	GATK-STRELKA_Intersection_Complete	15
JU792	D	1e-05	0.999854	GATK-STRELKA_Intersection_Complete	15
CB4851	D	1e-05	0.999855	GATK-STRELKA_Intersection_Complete	15
ECA745	D	1e-05	0.999855	GATK-STRELKA_Intersection_Complete	15
JU2600	D	1.1e-05	0.999855	GATK-STRELKA_Intersection_Complete	15
JU778	D	1e-05	0.999855	GATK-STRELKA_Intersection_Complete	15
ECA723	D	1e-05	0.999856	GATK-STRELKA_Intersection_Complete	15
NIC258	D	1e-05	0.999856	GATK-STRELKA_Intersection_Complete	15
ECA189	D	1.3e-05	0.999857	GATK-STRELKA_Intersection_Complete	15
ECA363	D	1e-05	0.999857	GATK-STRELKA_Intersection_Complete	15
ECA740	D	1e-05	0.999857	GATK-STRELKA_Intersection_Complete	15
ECA738	D	1.2e-05	0.999858	GATK-STRELKA_Intersection_Complete	15
QG2874	D	1e-05	0.999858	GATK-STRELKA_Intersection_Complete	15
CB4858	D	1e-05	0.999859	GATK-STRELKA_Intersection_Complete	15
ECA722	D	1e-05	0.999859	GATK-STRELKA_Intersection_Complete	15
ECA733	D	1e-05	0.999859	GATK-STRELKA_Intersection_Complete	15
ECA744	D	1e-05	0.999859	GATK-STRELKA_Intersection_Complete	15
JU2250	D	1e-05	0.999859	GATK-STRELKA_Intersection_Complete	15
JU3140	D	1e-05	0.999859	GATK-STRELKA_Intersection_Complete	15
BRC20067	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
CB4856	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
CB4857	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
CX11314	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
DL238	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA252	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA347	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA36	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA372	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA396	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA593	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA703	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA705	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA706	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA712	D	0.99986	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA730	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA741	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA760	D	0.99986	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA777	D	0.99986	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA778	D	0.99986	0.99986	GATK-STRELKA_Intersection_Complete	15
ECA807	D	0.99986	0.99986	GATK-STRELKA_Intersection_Complete	15
ED3073	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU1088	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU1568	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU1666	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU2257	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU2316	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU2526	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU2565	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU2581	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU2610	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU2825	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU2829	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU3135	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU3291	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU394	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU406	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
JU751	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
MY18	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
MY23	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
MY2713	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
NIC236	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
NIC252	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
NIC261	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
NIC262	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
NIC265	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
NIC271	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
QG2832	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
QG2854	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
QG2855	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
QG2857	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
QG2873	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
QX1794	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
XZ1513	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
XZ1514	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
XZ1516	D	1e-05	0.99986	GATK-STRELKA_Intersection_Complete	15
XZ2020	E	1e-05	0.253089	GATK-STRELKA_Intersection_Complete	15
JU3228	E	1e-05	0.256002	GATK-STRELKA_Intersection_Complete	15
JU1400	E	1e-05	0.267813	GATK-STRELKA_Intersection_Complete	15
ED3011	E	1e-05	0.291649	GATK-STRELKA_Intersection_Complete	15
JU3125	E	1e-05	0.30855	GATK-STRELKA_Intersection_Complete	15
NIC1	E	1e-05	0.311573	GATK-STRELKA_Intersection_Complete	15
NIC515	E	1e-05	0.312256	GATK-STRELKA_Intersection_Complete	15
JU3144	E	1e-05	0.329104	GATK-STRELKA_Intersection_Complete	15
QX1791	E	0.180939	0.345176	GATK-STRELKA_Intersection_Complete	15
JU2586	E	1e-05	0.357932	GATK-STRELKA_Intersection_Complete	15
JU3127	E	1e-05	0.373305	GATK-STRELKA_Intersection_Complete	15
WN2050	E	0.30163	0.376071	GATK-STRELKA_Intersection_Complete	15
NIC3	E	1e-05	0.379294	GATK-STRELKA_Intersection_Complete	15
JU1652	E	0.128672	0.380337	GATK-STRELKA_Intersection_Complete	15
NIC272	E	1e-05	0.388728	GATK-STRELKA_Intersection_Complete	15
WN2064	E	1e-05	0.389544	GATK-STRELKA_Intersection_Complete	15
QG536	E	1e-05	0.390449	GATK-STRELKA_Intersection_Complete	15
JU2862	E	1e-05	0.391516	GATK-STRELKA_Intersection_Complete	15
JU2800	E	0.060162	0.39491	GATK-STRELKA_Intersection_Complete	15
NIC255	E	1.2e-05	0.396373	GATK-STRELKA_Intersection_Complete	15
QG2075	E	0.035905	0.397925	GATK-STRELKA_Intersection_Complete	15
JU2001	E	1e-05	0.402314	GATK-STRELKA_Intersection_Complete	15
QW947	E	1e-05	0.403334	GATK-STRELKA_Intersection_Complete	15
NIC166	E	1e-05	0.40458	GATK-STRELKA_Intersection_Complete	15
JU2478	E	1e-05	0.405066	GATK-STRELKA_Intersection_Complete	15
NIC268	E	0.244587	0.406074	GATK-STRELKA_Intersection_Complete	15
JU774	E	1e-05	0.406352	GATK-STRELKA_Intersection_Complete	15
JU258	E	0.177586	0.411853	GATK-STRELKA_Intersection_Complete	15
JU2234	E	0.165415	0.413886	GATK-STRELKA_Intersection_Complete	15
ED3052	E	1e-05	0.418128	GATK-STRELKA_Intersection_Complete	15
NIC277	E	1e-05	0.419953	GATK-STRELKA_Intersection_Complete	15
NIC275	E	1e-05	0.426477	GATK-STRELKA_Intersection_Complete	15
JU2853	E	1e-05	0.426793	GATK-STRELKA_Intersection_Complete	15
JU2811	E	0.306563	0.426946	GATK-STRELKA_Intersection_Complete	15
NIC529	E	1e-05	0.430515	GATK-STRELKA_Intersection_Complete	15
BRC20263	E	0.182594	0.431268	GATK-STRELKA_Intersection_Complete	15
EG4725	E	1e-05	0.431759	GATK-STRELKA_Intersection_Complete	15
JU2576	E	0.113829	0.435573	GATK-STRELKA_Intersection_Complete	15
NIC195	E	0.438445	0.438445	GATK-STRELKA_Intersection_Complete	15
JU3280	E	1e-05	0.43929	GATK-STRELKA_Intersection_Complete	15
JU3167	E	0.099418	0.446588	GATK-STRELKA_Intersection_Complete	15
JU2007	E	1e-05	0.449051	GATK-STRELKA_Intersection_Complete	15
NIC199	E	0.21576	0.449231	GATK-STRELKA_Intersection_Complete	15
ED3040	E	1e-05	0.453165	GATK-STRELKA_Intersection_Complete	15
QG2846	E	0.089159	0.455182	GATK-STRELKA_Intersection_Complete	15
ED3017	E	1e-05	0.457662	GATK-STRELKA_Intersection_Complete	15
JU2878	E	1e-05	0.465896	GATK-STRELKA_Intersection_Complete	15
JU1440	E	1e-05	0.466381	GATK-STRELKA_Intersection_Complete	15
NIC1119	E	1e-05	0.470577	GATK-STRELKA_Intersection_Complete	15
JU2017	E	0.211558	0.471804	GATK-STRELKA_Intersection_Complete	15
CX11271	E	1e-05	0.472458	GATK-STRELKA_Intersection_Complete	15
CX11285	E	1e-05	0.482586	GATK-STRELKA_Intersection_Complete	15
QG2835	E	1e-05	0.48373	GATK-STRELKA_Intersection_Complete	15
JU2841	E	0.145942	0.487357	GATK-STRELKA_Intersection_Complete	15
JU2464	E	1e-05	0.487376	GATK-STRELKA_Intersection_Complete	15
JT11398	E	1e-05	0.495391	GATK-STRELKA_Intersection_Complete	15
EG4349	E	1e-05	0.496305	GATK-STRELKA_Intersection_Complete	15
QX1792	E	1e-05	0.503328	GATK-STRELKA_Intersection_Complete	15
JU642	E	0.01219	0.50845	GATK-STRELKA_Intersection_Complete	15
ECA369	E	0.227612	0.508822	GATK-STRELKA_Intersection_Complete	15
JU3134	E	1e-05	0.509424	GATK-STRELKA_Intersection_Complete	15
NIC251	E	0.50984	0.50984	GATK-STRELKA_Intersection_Complete	15
MY1	E	1e-05	0.512743	GATK-STRELKA_Intersection_Complete	15
NIC511	E	1e-05	0.512913	GATK-STRELKA_Intersection_Complete	15
QG2836	E	1e-05	0.51471	GATK-STRELKA_Intersection_Complete	15
QG2843	E	1e-05	0.515723	GATK-STRELKA_Intersection_Complete	15
JU3224	E	1e-05	0.516238	GATK-STRELKA_Intersection_Complete	15
NIC522	E	1e-05	0.521459	GATK-STRELKA_Intersection_Complete	15
NIC242	E	1e-05	0.521687	GATK-STRELKA_Intersection_Complete	15
AB1	E	1e-05	0.522227	GATK-STRELKA_Intersection_Complete	15
QG2875	E	1e-05	0.523223	GATK-STRELKA_Intersection_Complete	15
JU847	E	1e-05	0.523951	GATK-STRELKA_Intersection_Complete	15
JU310	E	1e-05	0.523995	GATK-STRELKA_Intersection_Complete	15
NIC1049	E	1e-05	0.524028	GATK-STRELKA_Intersection_Complete	15
XZ1672	E	1e-05	0.524646	GATK-STRELKA_Intersection_Complete	15
JU1530	E	1e-05	0.525748	GATK-STRELKA_Intersection_Complete	15
QG2825	E	1e-05	0.525994	GATK-STRELKA_Intersection_Complete	15
MY16	E	1e-05	0.528582	GATK-STRELKA_Intersection_Complete	15
CX11307	E	1e-05	0.533499	GATK-STRELKA_Intersection_Complete	15
ECA923	E	0.053777	0.53377	GATK-STRELKA_Intersection_Complete	15
WN2002	E	0.080124	0.534329	GATK-STRELKA_Intersection_Complete	15
QG2824	E	1e-05	0.535828	GATK-STRELKA_Intersection_Complete	15
MY518	E	1e-05	0.536076	GATK-STRELKA_Intersection_Complete	15
EG4946	E	1e-05	0.536622	GATK-STRELKA_Intersection_Complete	15
XZ1515	E	1e-05	0.545305	GATK-STRELKA_Intersection_Complete	15
MY2453	E	1e-05	0.548928	GATK-STRELKA_Intersection_Complete	15
JU2619	E	1e-05	0.549836	GATK-STRELKA_Intersection_Complete	15
QG2823	E	1e-05	0.551763	GATK-STRELKA_Intersection_Complete	15
JU2906	E	1e-05	0.552566	GATK-STRELKA_Intersection_Complete	15
QG2932	E	1e-05	0.553282	GATK-STRELKA_Intersection_Complete	15
NIC231	E	1e-05	0.555261	GATK-STRELKA_Intersection_Complete	15
JU2522	E	1e-05	0.556112	GATK-STRELKA_Intersection_Complete	15
JU830	E	1e-05	0.557888	GATK-STRELKA_Intersection_Complete	15
JU1896	E	0.130792	0.558069	GATK-STRELKA_Intersection_Complete	15
NIC207	E	1e-05	0.558504	GATK-STRELKA_Intersection_Complete	15
JU2106	E	0.361884	0.559051	GATK-STRELKA_Intersection_Complete	15
NIC2	E	1e-05	0.561918	GATK-STRELKA_Intersection_Complete	15
CX11276	E	1e-05	0.568675	GATK-STRELKA_Intersection_Complete	15
KR314	E	1e-05	0.569169	GATK-STRELKA_Intersection_Complete	15
JU323	E	1e-05	0.569306	GATK-STRELKA_Intersection_Complete	15
LKC34	E	1e-05	0.569776	GATK-STRELKA_Intersection_Complete	15
QG2828	E	0.087608	0.570682	GATK-STRELKA_Intersection_Complete	15
MY2147	E	1e-05	0.571214	GATK-STRELKA_Intersection_Complete	15
MY10	E	1e-05	0.57468	GATK-STRELKA_Intersection_Complete	15
JU3225	E	1e-05	0.575005	GATK-STRELKA_Intersection_Complete	15
NIC276	E	1e-05	0.579689	GATK-STRELKA_Intersection_Complete	15
QG2813	E	1e-05	0.580614	GATK-STRELKA_Intersection_Complete	15
JU2578	E	1e-05	0.582517	GATK-STRELKA_Intersection_Complete	15
JU2534	E	1e-05	0.584081	GATK-STRELKA_Intersection_Complete	15
JU2879	E	1e-05	0.586261	GATK-STRELKA_Intersection_Complete	15
CB4932	E	1e-05	0.589793	GATK-STRELKA_Intersection_Complete	15
JU2907	E	1e-05	0.592657	GATK-STRELKA_Intersection_Complete	15
WN2033	E	1e-05	0.593229	GATK-STRELKA_Intersection_Complete	15
JU346	E	1e-05	0.597253	GATK-STRELKA_Intersection_Complete	15
PS2025	E	1e-05	0.599502	GATK-STRELKA_Intersection_Complete	15
JU3141	E	1e-05	0.602289	GATK-STRELKA_Intersection_Complete	15
NIC528	E	1e-05	0.60495	GATK-STRELKA_Intersection_Complete	15
XZ1734	E	1e-05	0.607342	GATK-STRELKA_Intersection_Complete	15
CX11254	E	1e-05	0.609889	GATK-STRELKA_Intersection_Complete	15
JU3128	E	1e-05	0.611538	GATK-STRELKA_Intersection_Complete	15
ED3012	E	1e-05	0.623407	GATK-STRELKA_Intersection_Complete	15
WN2001	E	0.112203	0.62742	GATK-STRELKA_Intersection_Complete	15
NIC523	E	1e-05	0.631468	GATK-STRELKA_Intersection_Complete	15
NIC267	E	1e-05	0.631788	GATK-STRELKA_Intersection_Complete	15
NIC527	E	1e-05	0.633304	GATK-STRELKA_Intersection_Complete	15
JU1543	E	1e-05	0.633419	GATK-STRELKA_Intersection_Complete	15
NIC526	E	1e-05	0.633494	GATK-STRELKA_Intersection_Complete	15
NIC513	E	1e-05	0.635663	GATK-STRELKA_Intersection_Complete	15
JU1409	E	1e-05	0.635874	GATK-STRELKA_Intersection_Complete	15
EG4724	E	1e-05	0.636429	GATK-STRELKA_Intersection_Complete	15
XZ1756	E	1e-05	0.638516	GATK-STRELKA_Intersection_Complete	15
ED3077	E	1e-05	0.638787	GATK-STRELKA_Intersection_Complete	15
CB4854	E	1e-05	0.642205	GATK-STRELKA_Intersection_Complete	15
ECA348	E	1e-05	0.644024	GATK-STRELKA_Intersection_Complete	15
NIC269	E	1e-05	0.645884	GATK-STRELKA_Intersection_Complete	15
ECA928	E	0.06117	0.646094	GATK-STRELKA_Intersection_Complete	15
DL200	E	1e-05	0.646367	GATK-STRELKA_Intersection_Complete	15
JU561	E	1e-05	0.650063	GATK-STRELKA_Intersection_Complete	15
NIC514	E	1e-05	0.650715	GATK-STRELKA_Intersection_Complete	15
MY2573	E	1e-05	0.650758	GATK-STRELKA_Intersection_Complete	15
JU1200	E	1e-05	0.65419	GATK-STRELKA_Intersection_Complete	15
JU360	E	1e-05	0.658877	GATK-STRELKA_Intersection_Complete	15
QG2841	E	1e-05	0.660624	GATK-STRELKA_Intersection_Complete	15
JU1808	E	1e-05	0.664216	GATK-STRELKA_Intersection_Complete	15
QG2838	E	1e-05	0.664325	GATK-STRELKA_Intersection_Complete	15
JU440	E	1e-05	0.665843	GATK-STRELKA_Intersection_Complete	15
MY2212	E	1.1e-05	0.669062	GATK-STRELKA_Intersection_Complete	15
QG556	E	1e-05	0.669384	GATK-STRELKA_Intersection_Complete	15
ECA743	E	1e-05	0.671485	GATK-STRELKA_Intersection_Complete	15
NIC274	E	1e-05	0.682677	GATK-STRELKA_Intersection_Complete	15
JU3137	E	1e-05	0.685099	GATK-STRELKA_Intersection_Complete	15
ECA594	E	0.023097	0.688963	GATK-STRELKA_Intersection_Complete	15
JU2519	E	1e-05	0.693998	GATK-STRELKA_Intersection_Complete	15
JU1793	E	0.303532	0.696338	GATK-STRELKA_Intersection_Complete	15
QG2811	E	0.048026	0.696984	GATK-STRELKA_Intersection_Complete	15
QG2827	E	0.089479	0.701037	GATK-STRELKA_Intersection_Complete	15
JU2572	E	1e-05	0.701466	GATK-STRELKA_Intersection_Complete	15
ECA930	E	1e-05	0.701578	GATK-STRELKA_Intersection_Complete	15
ED3049	E	1e-05	0.702863	GATK-STRELKA_Intersection_Complete	15
NIC266	E	1e-05	0.706396	GATK-STRELKA_Intersection_Complete	15
CX11292	E	1e-05	0.710566	GATK-STRELKA_Intersection_Complete	15
ED3046	E	1e-05	0.711532	GATK-STRELKA_Intersection_Complete	15
DL226	E	1e-05	0.71635	GATK-STRELKA_Intersection_Complete	15
JU1212	E	0.239861	0.717148	GATK-STRELKA_Intersection_Complete	15
MY2535	E	1e-05	0.718788	GATK-STRELKA_Intersection_Complete	15
JU782	E	1e-05	0.722442	GATK-STRELKA_Intersection_Complete	15
JU2016	E	1e-05	0.722878	GATK-STRELKA_Intersection_Complete	15
QG2850	E	1e-05	0.723605	GATK-STRELKA_Intersection_Complete	15
MY772	E	1e-05	0.725128	GATK-STRELKA_Intersection_Complete	15
MY2741	E	1e-05	0.727172	GATK-STRELKA_Intersection_Complete	15
JU3166	E	0.039196	0.732242	GATK-STRELKA_Intersection_Complete	15
JU2587	E	1e-05	0.737997	GATK-STRELKA_Intersection_Complete	15
EG4347	E	1e-05	0.740077	GATK-STRELKA_Intersection_Complete	15
JU1246	E	0.098604	0.745462	GATK-STRELKA_Intersection_Complete	15
JU1491	E	1.1e-05	0.747554	GATK-STRELKA_Intersection_Complete	15
MY920	E	1e-05	0.748299	GATK-STRELKA_Intersection_Complete	15
WN2063	E	1e-05	0.748466	GATK-STRELKA_Intersection_Complete	15
NIC501	E	0.187086	0.750124	GATK-STRELKA_Intersection_Complete	15
NIC259	E	1e-05	0.752315	GATK-STRELKA_Intersection_Complete	15
JU2141	E	1e-05	0.754261	GATK-STRELKA_Intersection_Complete	15
JU1580	E	0.164798	0.758627	GATK-STRELKA_Intersection_Complete	15
JU1792	E	1e-05	0.7588	GATK-STRELKA_Intersection_Complete	15
ECA640	E	1e-05	0.759235	GATK-STRELKA_Intersection_Complete	15
XZ2018	E	1e-05	0.762264	GATK-STRELKA_Intersection_Complete	15
JU3282	E	1e-05	0.763282	GATK-STRELKA_Intersection_Complete	15
JU2131	E	1e-05	0.764109	GATK-STRELKA_Intersection_Complete	15
CB4853	E	1e-05	0.766751	GATK-STRELKA_Intersection_Complete	15
PX179	E	1e-05	0.767353	GATK-STRELKA_Intersection_Complete	15
CX11262	E	1e-05	0.767897	GATK-STRELKA_Intersection_Complete	15
JU2866	E	1e-05	0.772369	GATK-STRELKA_Intersection_Complete	15
QG2818	E	1e-05	0.777657	GATK-STRELKA_Intersection_Complete	15
QG2877	E	1e-05	0.780307	GATK-STRELKA_Intersection_Complete	15
QG557	E	1e-05	0.782002	GATK-STRELKA_Intersection_Complete	15
JU2838	E	1e-05	0.782119	GATK-STRELKA_Intersection_Complete	15
JU393	E	1e-05	0.78329	GATK-STRELKA_Intersection_Complete	15
NIC260	E	1e-05	0.783553	GATK-STRELKA_Intersection_Complete	15
PB306	E	1e-05	0.78666	GATK-STRELKA_Intersection_Complete	15
ECA592	E	1e-05	0.78885	GATK-STRELKA_Intersection_Complete	15
JU1581	E	0.079103	0.788903	GATK-STRELKA_Intersection_Complete	15
JU367	E	1e-05	0.789473	GATK-STRELKA_Intersection_Complete	15
JU397	E	1.1e-05	0.806296	GATK-STRELKA_Intersection_Complete	15
ED3005	E	1e-05	0.807015	GATK-STRELKA_Intersection_Complete	15
JU2513	E	1e-05	0.811107	GATK-STRELKA_Intersection_Complete	15
JU1586	E	1e-05	0.812412	GATK-STRELKA_Intersection_Complete	15
JU311	E	1e-05	0.813216	GATK-STRELKA_Intersection_Complete	15
JU1172	E	1e-05	0.820688	GATK-STRELKA_Intersection_Complete	15
XZ1735	E	1e-05	0.821815	GATK-STRELKA_Intersection_Complete	15
ED3048	E	1e-05	0.825998	GATK-STRELKA_Intersection_Complete	15
JU2592	E	1e-05	0.829473	GATK-STRELKA_Intersection_Complete	15
JU1242	E	1e-05	0.831104	GATK-STRELKA_Intersection_Complete	15
JU1395	E	1e-05	0.832446	GATK-STRELKA_Intersection_Complete	15
JU3169	E	1e-05	0.836098	GATK-STRELKA_Intersection_Complete	15
ECA349	E	1e-05	0.837437	GATK-STRELKA_Intersection_Complete	15
QX1233	E	1e-05	0.84079	GATK-STRELKA_Intersection_Complete	15
CX11264	E	1e-05	0.842321	GATK-STRELKA_Intersection_Complete	15
JU1249	E	1.1e-05	0.842331	GATK-STRELKA_Intersection_Complete	15
